KBS, NOAA weather year 2058; with weighted average clay and sampling depth'
1	2058	-1.43	46.33	0
2	2058	-0.47	40.78	0
3	2058	2.89	128.14	8.8
4	2058	10.64	114.72	56.8
5	2058	18.45	50.21	136.2
6	2058	24.15	133.1	198.6
7	2058	23.91	41.66	197.4
8	2058	22.31	186.56	168.2
9	2058	19.75	240.99	124.4
10	2058	11.9	68.15	57.3
11	2058	9	124.46	33.3
12	2058	-2.08	139.28	0
19	25
