KBS, NOAA weather year 1930; with weighted average clay and sampling depth'
1	1930	-6.3	38	0
2	1930	0.42	39.34	0.9
3	1930	1.44	106.9	5.1
4	1930	8.12	93.82	46.2
5	1930	15.25	85.8	113.3
6	1930	19.84	67.4	158
7	1930	23.36	30.9	194.9
8	1930	22.15	38.2	171
9	1930	18.8	19.3	122.1
10	1930	10	24.5	51.7
11	1930	5.08	53.4	19.1
12	1930	-2.87	19.6	0
19	25
