time,dayofyr,crpval,agcacc,bgcjacc,bgcmacc,cgrain,egrain(N),egrain(P),egrain(S),crmvst,ermvst(N),ermvst(P),ermvst(S),cstraw,estraw(N),estraw(P),estraw(S),stdstraw,estdstraw(N),estdstraw(P),estdstraw(S),addsdc,addsde(N),addsde(P),addsde(S),resid,reside(N),reside(P),reside(S),irrapp,fertapp(N),fertapp(P),fertapp(S),afertapp(N),afertapp(P),afertapp(S),omadapp,omaeapp(N),omaeapp(P),omaeapp(S),strmac(1),strmac(2),strmac(3),strmac(4),strmac(5),strmac(6),strmac(7),strmac(8),cgracc,egracc(N),egracc(P),egracc(S),accrst,accrste(N),accrste(P),accrste(S),ctubesj,etubesj(N),etubesj(P),etubesj(S),ctubesm,etubesm(N),etubesm(P),etubesm(S),srfclittrj,esrfclittrj(N),esrfclittrj(P),esrfclittrj(S),soillittrj,esoillittrj(N),esoillittrj(P),esoillittrj(S),srfclittrm,esrfclittrm(N),esrfclittrm(P),esrfclittrm(S),soillittrm,esoillittrm(N),esoillittrm(P),esoillittrm(S)
2022.50,205,'W4EG70',4.2245,3.3467,0.1761,2.3235,0.1474,0.0000,0.0000,1.7109,0.0371,0.0000,0.0000,1.7109,0.0371,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0380,0.0008,0.0000,0.0000,0.1521,0.0033,0.0000,0.0000,0.0000,6.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.4110,4.1344,0.0000,0.0000,0.4783,0.0372,0.0000,0.0000,2.3235,0.1474,0.0000,0.0000,1.7109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3695,0.0080,0.0000,0.0000,2.2700,0.0489,0.0000,0.0000,0.0963,0.0021,0.0000,0.0000,0.5913,0.0127,0.0000,0.0000
2023.75,295,'C620',575.2235,118.0258,6.2119,316.3729,9.2007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.7701,0.5152,0.0000,0.0000,207.0805,2.0610,0.0000,0.0000,0.0000,13.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.3328,2.6409,0.0000,0.0000,0.3816,0.0374,0.0000,0.0000,316.3729,9.2007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.9173,0.3088,0.0000,0.0000,85.4918,1.8969,0.0000,0.0000,3.0541,0.0677,0.0000,0.0000,18.7607,0.4160,0.0000,0.0000
2024.67,273,'SYBN105',303.6924,48.4357,2.5492,106.2923,16.1139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.4800,1.1970,0.0000,0.0000,157.9201,4.7881,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.8444,4.8038,0.0000,0.0000,0.1976,0.0124,0.0000,0.0000,106.2923,16.1139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6848,0.1920,0.0000,0.0000,28.7778,1.1795,0.0000,0.0000,1.1391,0.0463,0.0000,0.0000,6.9973,0.2846,0.0000,0.0000
2025.50,205,'W337',390.9082,121.1526,6.3765,195.4541,5.9817,0.0000,0.0000,175.9087,1.5074,0.0000,0.0000,175.9087,1.5074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9091,0.0335,0.0000,0.0000,15.6363,0.1340,0.0000,0.0000,0.0000,6.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.4366,1.1210,0.0000,0.0000,0.0984,0.0060,0.0000,0.0000,195.4541,5.9817,0.0000,0.0000,175.9087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.5313,0.3268,0.0000,0.0000,95.4064,2.0076,0.0000,0.0000,2.0776,0.0442,0.0000,0.0000,12.7623,0.2716,0.0000,0.0000
2026.75,295,'C620',510.4926,110.4617,5.8138,280.7709,8.4001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.9443,0.4704,0.0000,0.0000,183.7773,1.8816,0.0000,0.0000,0.0000,13.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.7989,2.4019,0.0000,0.0000,0.6735,0.0494,0.0000,0.0000,280.7709,8.4001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1043,0.2903,0.0000,0.0000,80.4981,1.7836,0.0000,0.0000,2.7903,0.0618,0.0000,0.0000,17.1407,0.3793,0.0000,0.0000
2027.67,273,'SYBN105',320.6039,52.9779,2.7883,111.9435,16.8299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.7321,1.2557,0.0000,0.0000,166.9283,5.0230,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.1101,2.4587,0.0000,0.0000,0.5973,0.0372,0.0000,0.0000,111.9435,16.8299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9981,0.2048,0.0000,0.0000,30.7025,1.2580,0.0000,0.0000,1.3058,0.0530,0.0000,0.0000,8.0213,0.3258,0.0000,0.0000
2028.50,205,'W337',340.1199,110.2407,5.8021,170.0600,5.6035,0.0000,0.0000,153.0540,1.4121,0.0000,0.0000,153.0540,1.4121,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4012,0.0314,0.0000,0.0000,13.6048,0.1255,0.0000,0.0000,0.0000,6.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.1817,1.9619,0.0000,0.0000,0.0895,0.0053,0.0000,0.0000,170.0600,5.6035,0.0000,0.0000,153.0540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.9201,0.2990,0.0000,0.0000,85.5089,1.8370,0.0000,0.0000,2.0768,0.0449,0.0000,0.0000,12.7576,0.2760,0.0000,0.0000
2029.75,295,'C620',358.7319,101.5154,5.3429,182.4650,6.3023,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.2534,0.4172,0.0000,0.0000,141.0135,1.6690,0.0000,0.0000,0.0000,13.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.2316,3.1393,0.0000,0.0000,1.2622,0.0786,0.0000,0.0000,182.4650,6.3023,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.6436,0.2574,0.0000,0.0000,71.5250,1.5813,0.0000,0.0000,2.9134,0.0643,0.0000,0.0000,17.8967,0.3951,0.0000,0.0000
2030.67,273,'SYBN105',253.0417,43.6762,2.2987,86.1015,13.6929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.3881,1.0705,0.0000,0.0000,133.5522,4.2821,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.9626,6.7986,0.0000,0.0000,0.0686,0.0047,0.0000,0.0000,86.1015,13.6929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.1887,0.1723,0.0000,0.0000,25.7308,1.0586,0.0000,0.0000,1.0448,0.0427,0.0000,0.0000,6.4180,0.2623,0.0000,0.0000
2031.50,205,'W337',354.0981,113.3031,5.9633,177.0490,5.7267,0.0000,0.0000,159.3441,1.4431,0.0000,0.0000,159.3441,1.4431,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5410,0.0321,0.0000,0.0000,14.1639,0.1283,0.0000,0.0000,0.0000,6.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0362,1.3454,0.0000,0.0000,0.0725,0.0050,0.0000,0.0000,177.0490,5.7267,0.0000,0.0000,159.3441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.2588,0.3043,0.0000,0.0000,87.5895,1.8691,0.0000,0.0000,2.1791,0.0469,0.0000,0.0000,13.3859,0.2880,0.0000,0.0000
