time,dayofyr,crpval,agcacc,bgcjacc,bgcmacc,cgrain,egrain(N),egrain(P),egrain(S),crmvst,ermvst(N),ermvst(P),ermvst(S),cstraw,estraw(N),estraw(P),estraw(S),stdstraw,estdstraw(N),estdstraw(P),estdstraw(S),addsdc,addsde(N),addsde(P),addsde(S),resid,reside(N),reside(P),reside(S),irrapp,fertapp(N),fertapp(P),fertapp(S),afertapp(N),afertapp(P),afertapp(S),omadapp,omaeapp(N),omaeapp(P),omaeapp(S),strmac(1),strmac(2),strmac(3),strmac(4),strmac(5),strmac(6),strmac(7),strmac(8),cgracc,egracc(N),egracc(P),egracc(S),accrst,accrste(N),accrste(P),accrste(S),ctubesj,etubesj(N),etubesj(P),etubesj(S),ctubesm,etubesm(N),etubesm(P),etubesm(S),srfclittrj,esrfclittrj(N),esrfclittrj(P),esrfclittrj(S),soillittrj,esoillittrj(N),esoillittrj(P),esoillittrj(S),srfclittrm,esrfclittrm(N),esrfclittrm(P),esrfclittrm(S),soillittrm,esoillittrm(N),esoillittrm(P),esoillittrm(S)
1921.75,296,'C418',151.3604,53.9599,2.8400,68.1122,2.8563,0.0000,0.0000,74.9234,0.7198,0.0000,0.0000,74.9234,0.7198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6650,0.0160,0.0000,0.0000,6.6599,0.0640,0.0000,0.0000,0.0000,2.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.3999,1.1155,0.0000,0.0000,0.3647,0.0155,0.0000,0.0000,68.1122,2.8563,0.0000,0.0000,74.9234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0025,0.1159,0.0000,0.0000,36.8726,0.7117,0.0000,0.0000,1.7071,0.0333,0.0000,0.0000,10.4862,0.2048,0.0000,0.0000
1922.75,296,'C418',165.9280,58.4149,3.0745,74.6131,2.9781,0.0000,0.0000,82.1834,0.7517,0.0000,0.0000,82.1834,0.7517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8263,0.0167,0.0000,0.0000,7.3052,0.0668,0.0000,0.0000,0.0000,2.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.2002,0.2642,0.0000,0.0000,0.3766,0.0168,0.0000,0.0000,74.6131,2.9781,0.0000,0.0000,82.1834,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6180,0.1262,0.0000,0.0000,40.6534,0.7753,0.0000,0.0000,1.7420,0.0335,0.0000,0.0000,10.7006,0.2060,0.0000,0.0000
1923.75,296,'C418',143.4734,50.4855,2.6571,61.7131,2.6524,0.0000,0.0000,73.5843,0.7382,0.0000,0.0000,73.5843,0.7382,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6352,0.0164,0.0000,0.0000,6.5408,0.0656,0.0000,0.0000,0.0000,2.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.1519,0.5325,0.0000,0.0000,0.1179,0.0060,0.0000,0.0000,61.7131,2.6524,0.0000,0.0000,73.5843,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.6062,0.1080,0.0000,0.0000,34.4380,0.6632,0.0000,0.0000,1.6035,0.0312,0.0000,0.0000,9.8499,0.1919,0.0000,0.0000
1924.75,296,'C418',142.1785,53.8862,2.8361,47.9524,2.3352,0.0000,0.0000,84.8035,1.0057,0.0000,0.0000,84.8035,1.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8845,0.0223,0.0000,0.0000,7.5381,0.0894,0.0000,0.0000,0.0000,2.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.9621,0.4795,0.0000,0.0000,0.3835,0.0172,0.0000,0.0000,47.9524,2.3352,0.0000,0.0000,84.8035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.7778,0.1110,0.0000,0.0000,35.4923,0.6816,0.0000,0.0000,1.8924,0.0364,0.0000,0.0000,11.6250,0.2238,0.0000,0.0000
1925.75,296,'C418',145.3418,49.9376,2.6283,59.1778,2.6667,0.0000,0.0000,77.5476,0.8296,0.0000,0.0000,77.5476,0.8296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7233,0.0184,0.0000,0.0000,6.8931,0.0737,0.0000,0.0000,0.0000,2.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0946,0.6679,0.0000,0.0000,0.2724,0.0124,0.0000,0.0000,59.1778,2.6667,0.0000,0.0000,77.5476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5321,0.1073,0.0000,0.0000,33.9832,0.6590,0.0000,0.0000,1.6017,0.0315,0.0000,0.0000,9.8391,0.1935,0.0000,0.0000
1926.75,296,'C418',148.3392,55.5285,2.9226,61.6192,2.6664,0.0000,0.0000,78.0480,0.7973,0.0000,0.0000,78.0480,0.7973,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7344,0.0177,0.0000,0.0000,6.9376,0.0709,0.0000,0.0000,0.0000,2.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.8690,0.2218,0.0000,0.0000,0.3381,0.0149,0.0000,0.0000,61.6192,2.6664,0.0000,0.0000,78.0480,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9136,0.1136,0.0000,0.0000,36.3266,0.6979,0.0000,0.0000,1.9867,0.0385,0.0000,0.0000,12.2037,0.2365,0.0000,0.0000
1927.75,296,'C418',133.2520,48.7452,2.5655,53.9468,2.4730,0.0000,0.0000,71.3747,0.7779,0.0000,0.0000,71.3747,0.7779,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5861,0.0173,0.0000,0.0000,6.3444,0.0691,0.0000,0.0000,0.0000,2.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.3770,0.6815,0.0000,0.0000,0.7357,0.0321,0.0000,0.0000,53.9468,2.4730,0.0000,0.0000,71.3747,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3662,0.1035,0.0000,0.0000,32.9635,0.6359,0.0000,0.0000,1.5906,0.0308,0.0000,0.0000,9.7706,0.1893,0.0000,0.0000
1928.75,296,'C418',142.5935,49.5351,2.6071,57.4807,2.5146,0.0000,0.0000,76.6015,0.7975,0.0000,0.0000,76.6015,0.7975,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7023,0.0177,0.0000,0.0000,6.8090,0.0709,0.0000,0.0000,0.0000,2.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.4070,0.6158,0.0000,0.0000,0.7765,0.0356,0.0000,0.0000,57.4807,2.5146,0.0000,0.0000,76.6015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5295,0.1052,0.0000,0.0000,33.9668,0.6463,0.0000,0.0000,1.5492,0.0297,0.0000,0.0000,9.5168,0.1824,0.0000,0.0000
1929.75,296,'C418',161.9535,58.4078,3.0741,69.7059,2.9025,0.0000,0.0000,83.0228,0.8067,0.0000,0.0000,83.0228,0.8067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8450,0.0179,0.0000,0.0000,7.3798,0.0717,0.0000,0.0000,0.0000,2.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.6369,0.3687,0.0000,0.0000,0.1029,0.0049,0.0000,0.0000,69.7059,2.9025,0.0000,0.0000,83.0228,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6032,0.1274,0.0000,0.0000,40.5624,0.7829,0.0000,0.0000,1.7528,0.0343,0.0000,0.0000,10.7671,0.2106,0.0000,0.0000
1930.75,296,'C418',155.0295,57.0713,3.0038,68.4024,2.8895,0.0000,0.0000,77.9644,0.7611,0.0000,0.0000,77.9644,0.7611,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7325,0.0169,0.0000,0.0000,6.9302,0.0677,0.0000,0.0000,0.0000,2.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.4843,0.3049,0.0000,0.0000,0.2696,0.0120,0.0000,0.0000,68.4024,2.8895,0.0000,0.0000,77.9644,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1166,0.1183,0.0000,0.0000,37.5733,0.7264,0.0000,0.0000,2.0087,0.0390,0.0000,0.0000,12.3392,0.2394,0.0000,0.0000
1931.75,296,'C418',130.2278,46.6724,2.4564,51.4547,2.4127,0.0000,0.0000,70.8959,0.7948,0.0000,0.0000,70.8959,0.7948,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5755,0.0177,0.0000,0.0000,6.3019,0.0706,0.0000,0.0000,0.0000,2.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.9285,0.7334,0.0000,0.0000,0.1642,0.0083,0.0000,0.0000,51.4547,2.4127,0.0000,0.0000,70.8959,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1219,0.0986,0.0000,0.0000,31.4632,0.6054,0.0000,0.0000,1.5387,0.0297,0.0000,0.0000,9.4518,0.1823,0.0000,0.0000
1932.75,296,'C418',158.5551,55.5224,2.9222,68.8348,3.0428,0.0000,0.0000,80.7483,0.8303,0.0000,0.0000,80.7483,0.8303,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7944,0.0185,0.0000,0.0000,7.1776,0.0738,0.0000,0.0000,0.0000,2.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.9473,0.0182,0.0000,0.0000,0.2372,0.0105,0.0000,0.0000,68.8348,3.0428,0.0000,0.0000,80.7483,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1582,0.1216,0.0000,0.0000,37.8292,0.7471,0.0000,0.0000,1.7743,0.0355,0.0000,0.0000,10.8991,0.2179,0.0000,0.0000
1933.75,296,'C418',146.6882,54.7041,2.8792,62.6882,2.7090,0.0000,0.0000,75.6000,0.7643,0.0000,0.0000,75.6000,0.7643,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6800,0.0170,0.0000,0.0000,6.7200,0.0679,0.0000,0.0000,0.0000,2.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3101,0.5271,0.0000,0.0000,0.2214,0.0106,0.0000,0.0000,62.6882,2.7090,0.0000,0.0000,75.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9966,0.1153,0.0000,0.0000,36.8364,0.7084,0.0000,0.0000,1.8066,0.0348,0.0000,0.0000,11.0977,0.2138,0.0000,0.0000
1934.75,296,'C418',142.3918,51.9160,2.7324,52.2882,2.5472,0.0000,0.0000,81.0933,0.9559,0.0000,0.0000,81.0933,0.9559,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8021,0.0212,0.0000,0.0000,7.2083,0.0850,0.0000,0.0000,0.0000,2.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9593,0.0764,0.0000,0.0000,0.3226,0.0150,0.0000,0.0000,52.2882,2.5472,0.0000,0.0000,81.0933,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.7580,0.1127,0.0000,0.0000,35.3704,0.6923,0.0000,0.0000,1.6555,0.0324,0.0000,0.0000,10.1693,0.1993,0.0000,0.0000
