time,dayofyr,crpval,agcacc,bgcjacc,bgcmacc,cgrain,egrain(N),egrain(P),egrain(S),crmvst,ermvst(N),ermvst(P),ermvst(S),cstraw,estraw(N),estraw(P),estraw(S),stdstraw,estdstraw(N),estdstraw(P),estdstraw(S),addsdc,addsde(N),addsde(P),addsde(S),resid,reside(N),reside(P),reside(S),irrapp,fertapp(N),fertapp(P),fertapp(S),afertapp(N),afertapp(P),afertapp(S),omadapp,omaeapp(N),omaeapp(P),omaeapp(S),strmac(1),strmac(2),strmac(3),strmac(4),strmac(5),strmac(6),strmac(7),strmac(8),cgracc,egracc(N),egracc(P),egracc(S),accrst,accrste(N),accrste(P),accrste(S),ctubesj,etubesj(N),etubesj(P),etubesj(S),ctubesm,etubesm(N),etubesm(P),etubesm(S),srfclittrj,esrfclittrj(N),esrfclittrj(P),esrfclittrj(S),soillittrj,esoillittrj(N),esoillittrj(P),esoillittrj(S),srfclittrm,esrfclittrm(N),esrfclittrm(P),esrfclittrm(S),soillittrm,esoillittrm(N),esoillittrm(P),esoillittrm(S)
1989.75,296,'C620',596.4047,104.5107,5.5006,328.0226,9.1332,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.6764,0.5115,0.0000,0.0000,214.7057,2.0458,0.0000,0.0000,0.0000,12.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.2304,1.7928,0.0000,0.0000,0.1658,0.0107,0.0000,0.0000,328.0226,9.1332,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5421,0.2716,0.0000,0.0000,77.0445,1.6684,0.0000,0.0000,2.5036,0.0535,0.0000,0.0000,15.3791,0.3287,0.0000,0.0000
1990.75,290,'SYBN105',272.7896,43.9221,2.3117,95.4763,14.0640,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.4626,1.0448,0.0000,0.0000,141.8506,4.1790,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.1892,0.3716,0.0000,0.0000,0.0963,0.0043,0.0000,0.0000,95.4763,14.0640,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4465,0.1776,0.0000,0.0000,27.3144,1.0907,0.0000,0.0000,0.8958,0.0352,0.0000,0.0000,5.5030,0.2159,0.0000,0.0000
1991.75,283,'C620',481.0613,137.8162,7.2535,264.5837,8.1001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.2955,0.4536,0.0000,0.0000,173.1821,1.8144,0.0000,0.0000,0.0000,12.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.4994,0.2839,0.0000,0.0000,0.2307,0.0161,0.0000,0.0000,264.5837,8.1001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.8884,0.3753,0.0000,0.0000,103.7428,2.3054,0.0000,0.0000,3.0421,0.0676,0.0000,0.0000,18.6874,0.4153,0.0000,0.0000
1992.75,300,'SYBN105',264.0412,37.4475,1.9709,92.4144,14.3225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.3254,1.0640,0.0000,0.0000,137.3014,4.2558,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.1450,0.1000,0.0000,0.0000,0.1340,0.0065,0.0000,0.0000,92.4144,14.3225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6729,0.1503,0.0000,0.0000,22.5623,0.9231,0.0000,0.0000,0.7650,0.0310,0.0000,0.0000,4.6990,0.1906,0.0000,0.0000
1993.83,312,'C620',528.1855,101.4951,5.3418,290.0336,8.3098,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.4600,0.4653,0.0000,0.0000,189.8402,1.8614,0.0000,0.0000,0.0000,8.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.5234,0.5252,0.0000,0.0000,0.2264,0.0139,0.0000,0.0000,290.0336,8.3098,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.3114,0.2669,0.0000,0.0000,75.6271,1.6395,0.0000,0.0000,2.2096,0.0477,0.0000,0.0000,13.5730,0.2929,0.0000,0.0000
1994.75,280,'SYBN105',337.0760,48.4874,2.5520,117.9766,17.7605,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.8199,1.3193,0.0000,0.0000,175.2795,5.2774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.1210,0.7589,0.0000,0.0000,0.4744,0.0246,0.0000,0.0000,117.9766,17.7605,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8536,0.1996,0.0000,0.0000,29.8150,1.2260,0.0000,0.0000,1.0330,0.0422,0.0000,0.0000,6.3458,0.2595,0.0000,0.0000
1995.50,202,'W337',383.0529,97.8588,5.1505,191.5265,5.4345,0.0000,0.0000,172.3738,1.3695,0.0000,0.0000,172.3738,1.3695,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8305,0.0304,0.0000,0.0000,15.3221,0.1217,0.0000,0.0000,0.0000,5.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0391,0.1085,0.0000,0.0000,0.0773,0.0046,0.0000,0.0000,191.5265,5.4345,0.0000,0.0000,172.3738,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6621,0.2581,0.0000,0.0000,77.7814,1.5854,0.0000,0.0000,1.5300,0.0317,0.0000,0.0000,9.3984,0.1944,0.0000,0.0000
1996.75,305,'C620',401.2488,112.0047,5.8950,209.8867,6.8184,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.2248,0.4256,0.0000,0.0000,152.8990,1.7026,0.0000,0.0000,0.0000,16.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.9403,1.9780,0.0000,0.0000,1.0561,0.0751,0.0000,0.0000,209.8867,6.8184,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.4336,0.2951,0.0000,0.0000,82.5208,1.8128,0.0000,0.0000,2.6485,0.0581,0.0000,0.0000,16.2692,0.3566,0.0000,0.0000
1997.75,290,'SYBN105',319.5354,58.2993,3.0684,111.8374,17.1238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.5396,1.2721,0.0000,0.0000,166.1584,5.0882,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.6656,5.0063,0.0000,0.0000,0.6459,0.0476,0.0000,0.0000,111.8374,17.1238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.7234,0.2367,0.0000,0.0000,35.1583,1.4540,0.0000,0.0000,1.2641,0.0521,0.0000,0.0000,7.7653,0.3199,0.0000,0.0000
1998.50,191,'W337',250.9981,108.6637,5.7191,125.2879,3.9498,0.0000,0.0000,113.1393,0.9992,0.0000,0.0000,113.1393,0.9992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5142,0.0222,0.0000,0.0000,10.0568,0.0888,0.0000,0.0000,0.0000,5.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.0103,2.3211,0.0000,0.0000,0.0490,0.0025,0.0000,0.0000,125.2879,3.9498,0.0000,0.0000,113.1393,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.1385,0.2886,0.0000,0.0000,86.8509,1.7728,0.0000,0.0000,1.6533,0.0342,0.0000,0.0000,10.1563,0.2099,0.0000,0.0000
1999.75,284,'C620',379.1894,111.1649,5.8508,155.7424,5.9412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.6894,0.5718,0.0000,0.0000,178.7576,2.2872,0.0000,0.0000,0.0000,8.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2083,1.1893,0.0000,0.0000,0.0715,0.0054,0.0000,0.0000,155.7424,5.9412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2248,0.2939,0.0000,0.0000,81.2383,1.8053,0.0000,0.0000,2.7812,0.0618,0.0000,0.0000,17.0844,0.3797,0.0000,0.0000
