time,dayofyr,crpval,agcacc,bgcjacc,bgcmacc,cgrain,egrain(N),egrain(P),egrain(S),crmvst,ermvst(N),ermvst(P),ermvst(S),cstraw,estraw(N),estraw(P),estraw(S),stdstraw,estdstraw(N),estdstraw(P),estdstraw(S),addsdc,addsde(N),addsde(P),addsde(S),resid,reside(N),reside(P),reside(S),irrapp,fertapp(N),fertapp(P),fertapp(S),afertapp(N),afertapp(P),afertapp(S),omadapp,omaeapp(N),omaeapp(P),omaeapp(S),strmac(1),strmac(2),strmac(3),strmac(4),strmac(5),strmac(6),strmac(7),strmac(8),cgracc,egracc(N),egracc(P),egracc(S),accrst,accrste(N),accrste(P),accrste(S),ctubesj,etubesj(N),etubesj(P),etubesj(S),ctubesm,etubesm(N),etubesm(P),etubesm(S),srfclittrj,esrfclittrj(N),esrfclittrj(P),esrfclittrj(S),soillittrj,esoillittrj(N),esoillittrj(P),esoillittrj(S),srfclittrm,esrfclittrm(N),esrfclittrm(P),esrfclittrm(S),soillittrm,esoillittrm(N),esoillittrm(P),esoillittrm(S)
2022.50,205,'W4EG70',4.2245,3.3467,0.1761,2.3235,0.1474,0.0000,0.0000,1.7109,0.0371,0.0000,0.0000,1.7109,0.0371,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0380,0.0008,0.0000,0.0000,0.1521,0.0033,0.0000,0.0000,0.0000,4.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.4110,3.2022,0.0000,0.0000,0.4783,0.0363,0.0000,0.0000,2.3235,0.1474,0.0000,0.0000,1.7109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3695,0.0080,0.0000,0.0000,2.2700,0.0489,0.0000,0.0000,0.0963,0.0021,0.0000,0.0000,0.5913,0.0127,0.0000,0.0000
2023.75,295,'C620',574.6019,117.8825,6.2043,316.0310,9.1870,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.7142,0.5145,0.0000,0.0000,206.8567,2.0579,0.0000,0.0000,0.0000,9.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.3351,2.5254,0.0000,0.0000,0.3817,0.0352,0.0000,0.0000,316.0310,9.1870,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.9006,0.3083,0.0000,0.0000,85.3895,1.8939,0.0000,0.0000,3.0502,0.0676,0.0000,0.0000,18.7367,0.4152,0.0000,0.0000
2024.67,273,'SYBN105',301.7905,48.1122,2.5322,105.6267,15.9441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.2328,1.1844,0.0000,0.0000,156.9311,4.7377,0.0000,0.0000,0.0000,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.8606,1.7885,0.0000,0.0000,0.1975,0.0112,0.0000,0.0000,105.6267,15.9441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6539,0.1902,0.0000,0.0000,28.5881,1.1685,0.0000,0.0000,1.1317,0.0458,0.0000,0.0000,6.9516,0.2816,0.0000,0.0000
2025.50,205,'W337',341.8177,112.3251,5.9118,170.9088,5.0527,0.0000,0.0000,153.8179,1.2733,0.0000,0.0000,153.8179,1.2733,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4182,0.0283,0.0000,0.0000,13.6727,0.1132,0.0000,0.0000,0.0000,4.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.4404,1.0869,0.0000,0.0000,0.0985,0.0056,0.0000,0.0000,170.9088,5.0527,0.0000,0.0000,153.8179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.3888,0.2953,0.0000,0.0000,88.3881,1.8138,0.0000,0.0000,1.9339,0.0402,0.0000,0.0000,11.8794,0.2467,0.0000,0.0000
2026.75,295,'C620',509.0015,110.0326,5.7912,279.9508,8.3683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.8101,0.4686,0.0000,0.0000,183.2405,1.8745,0.0000,0.0000,0.0000,9.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.7727,2.1999,0.0000,0.0000,0.6549,0.0448,0.0000,0.0000,279.9508,8.3683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0531,0.2889,0.0000,0.0000,80.1833,1.7749,0.0000,0.0000,2.7799,0.0614,0.0000,0.0000,17.0768,0.3774,0.0000,0.0000
2027.67,273,'SYBN105',319.0415,52.6589,2.7715,111.4036,16.6927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.5276,1.2454,0.0000,0.0000,166.1103,4.9816,0.0000,0.0000,0.0000,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.0726,0.8905,0.0000,0.0000,0.5934,0.0334,0.0000,0.0000,111.4036,16.6927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9690,0.2032,0.0000,0.0000,30.5241,1.2480,0.0000,0.0000,1.2979,0.0526,0.0000,0.0000,7.9730,0.3228,0.0000,0.0000
2028.50,205,'W337',299.0303,101.9951,5.3682,149.5151,4.7540,0.0000,0.0000,134.5636,1.1980,0.0000,0.0000,134.5636,1.1980,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9903,0.0266,0.0000,0.0000,11.9612,0.1065,0.0000,0.0000,0.0000,4.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.1777,1.8206,0.0000,0.0000,0.0891,0.0050,0.0000,0.0000,149.5151,4.7540,0.0000,0.0000,134.5636,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8665,0.2689,0.0000,0.0000,79.0371,1.6516,0.0000,0.0000,1.9305,0.0407,0.0000,0.0000,11.8586,0.2498,0.0000,0.0000
2029.75,295,'C620',356.5167,100.8981,5.3104,181.3384,6.2617,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0357,0.4146,0.0000,0.0000,140.1426,1.6582,0.0000,0.0000,0.0000,9.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.2279,2.8553,0.0000,0.0000,1.2224,0.0713,0.0000,0.0000,181.3384,6.2617,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.5720,0.2555,0.0000,0.0000,71.0851,1.5695,0.0000,0.0000,2.8965,0.0638,0.0000,0.0000,17.7930,0.3921,0.0000,0.0000
2030.67,273,'SYBN105',250.8327,43.1778,2.2725,85.3498,13.5025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.0966,1.0556,0.0000,0.0000,132.3863,4.2226,0.0000,0.0000,0.0000,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.9176,3.5203,0.0000,0.0000,0.0679,0.0042,0.0000,0.0000,85.3498,13.5025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.1420,0.1699,0.0000,0.0000,25.4435,1.0435,0.0000,0.0000,1.0329,0.0420,0.0000,0.0000,6.3449,0.2581,0.0000,0.0000
2031.50,205,'W337',313.1908,106.4280,5.6015,156.5954,4.9109,0.0000,0.0000,140.9358,1.2375,0.0000,0.0000,140.9358,1.2375,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1319,0.0275,0.0000,0.0000,12.5276,0.1100,0.0000,0.0000,0.0000,4.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0244,1.1291,0.0000,0.0000,0.0719,0.0045,0.0000,0.0000,156.5954,4.9109,0.0000,0.0000,140.9358,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3745,0.2787,0.0000,0.0000,82.1575,1.7122,0.0000,0.0000,2.0614,0.0434,0.0000,0.0000,12.6631,0.2666,0.0000,0.0000
