time,dayofyr,crpval,agcacc,bgcjacc,bgcmacc,cgrain,egrain(N),egrain(P),egrain(S),crmvst,ermvst(N),ermvst(P),ermvst(S),cstraw,estraw(N),estraw(P),estraw(S),stdstraw,estdstraw(N),estdstraw(P),estdstraw(S),addsdc,addsde(N),addsde(P),addsde(S),resid,reside(N),reside(P),reside(S),irrapp,fertapp(N),fertapp(P),fertapp(S),afertapp(N),afertapp(P),afertapp(S),omadapp,omaeapp(N),omaeapp(P),omaeapp(S),strmac(1),strmac(2),strmac(3),strmac(4),strmac(5),strmac(6),strmac(7),strmac(8),cgracc,egracc(N),egracc(P),egracc(S),accrst,accrste(N),accrste(P),accrste(S),ctubesj,etubesj(N),etubesj(P),etubesj(S),ctubesm,etubesm(N),etubesm(P),etubesm(S),srfclittrj,esrfclittrj(N),esrfclittrj(P),esrfclittrj(S),soillittrj,esoillittrj(N),esoillittrj(P),esoillittrj(S),srfclittrm,esrfclittrm(N),esrfclittrm(P),esrfclittrm(S),soillittrm,esoillittrm(N),esoillittrm(P),esoillittrm(S)
1989.75,296,'C620',546.7139,86.9762,4.5777,300.6926,8.5218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.2043,0.4772,0.0000,0.0000,196.8170,1.9089,0.0000,0.0000,0.0000,12.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.2194,1.6340,0.0000,0.0000,0.1718,0.0085,0.0000,0.0000,300.6926,8.5218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.5570,0.2276,0.0000,0.0000,64.8501,1.3979,0.0000,0.0000,1.9800,0.0417,0.0000,0.0000,12.1630,0.2564,0.0000,0.0000
1990.75,289,'SYBN105',267.7828,42.0014,2.2106,93.7240,13.8653,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.8118,1.0300,0.0000,0.0000,139.2471,4.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.6182,0.5307,0.0000,0.0000,0.1059,0.0047,0.0000,0.0000,93.7240,13.8653,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2322,0.1691,0.0000,0.0000,25.9980,1.0388,0.0000,0.0000,0.8735,0.0343,0.0000,0.0000,5.3658,0.2104,0.0000,0.0000
1991.75,283,'C620',679.9685,121.7741,6.4092,373.9827,10.0077,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1972,0.5604,0.0000,0.0000,244.7887,2.2417,0.0000,0.0000,0.0000,24.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.0457,0.2008,0.0000,0.0000,0.1197,0.0060,0.0000,0.0000,373.9827,10.0077,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.6720,0.3157,0.0000,0.0000,90.1281,1.9391,0.0000,0.0000,2.8891,0.0610,0.0000,0.0000,17.7471,0.3746,0.0000,0.0000
1992.75,301,'SYBN105',320.3083,49.7519,2.6185,112.1079,16.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.6401,1.2257,0.0000,0.0000,166.5603,4.9029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.8433,1.3989,0.0000,0.0000,0.1376,0.0070,0.0000,0.0000,112.1079,16.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0240,0.2028,0.0000,0.0000,30.8618,1.2456,0.0000,0.0000,0.9399,0.0375,0.0000,0.0000,5.7736,0.2303,0.0000,0.0000
1993.83,313,'C620',492.8584,88.3932,4.6523,271.0721,7.7670,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.3573,0.4350,0.0000,0.0000,177.4290,1.7398,0.0000,0.0000,0.0000,8.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.2099,0.6759,0.0000,0.0000,0.1440,0.0072,0.0000,0.0000,271.0721,7.7670,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9603,0.2339,0.0000,0.0000,67.3277,1.4369,0.0000,0.0000,1.7630,0.0370,0.0000,0.0000,10.8301,0.2276,0.0000,0.0000
1994.75,279,'SYBN105',344.8450,54.4009,2.8632,120.6957,17.5854,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.8298,1.3063,0.0000,0.0000,179.3194,5.2254,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.6482,0.5704,0.0000,0.0000,0.2548,0.0118,0.0000,0.0000,120.6957,17.5854,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.6140,0.2267,0.0000,0.0000,34.4861,1.3925,0.0000,0.0000,1.0704,0.0427,0.0000,0.0000,6.5754,0.2621,0.0000,0.0000
1995.50,207,'W337',404.7319,95.9697,5.0510,202.3660,5.5180,0.0000,0.0000,182.1294,1.3905,0.0000,0.0000,182.1294,1.3905,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0473,0.0309,0.0000,0.0000,16.1893,0.1236,0.0000,0.0000,0.0000,5.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1293,0.0685,0.0000,0.0000,0.0534,0.0026,0.0000,0.0000,202.3660,5.5180,0.0000,0.0000,182.1294,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.2955,0.2467,0.0000,0.0000,75.5295,1.5156,0.0000,0.0000,1.6244,0.0330,0.0000,0.0000,9.9783,0.2029,0.0000,0.0000
1996.83,306,'C620',320.0535,86.2044,4.5371,176.0294,5.7777,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.8048,0.3235,0.0000,0.0000,115.2193,1.2942,0.0000,0.0000,0.0000,13.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.0792,1.4510,0.0000,0.0000,0.1411,0.0067,0.0000,0.0000,176.0294,5.7777,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4831,0.2242,0.0000,0.0000,64.3965,1.3772,0.0000,0.0000,1.9235,0.0405,0.0000,0.0000,11.8161,0.2486,0.0000,0.0000
1997.75,292,'SYBN105',312.9224,55.7945,2.9366,109.5228,16.1829,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.6799,1.2022,0.0000,0.0000,162.7197,4.8086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.8549,4.2574,0.0000,0.0000,0.1779,0.0093,0.0000,0.0000,109.5228,16.1829,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5890,0.2267,0.0000,0.0000,34.3324,1.3927,0.0000,0.0000,1.1405,0.0458,0.0000,0.0000,7.0062,0.2811,0.0000,0.0000
1998.50,195,'W337',261.0244,110.7891,5.8310,130.4612,4.0161,0.0000,0.0000,117.5069,1.0130,0.0000,0.0000,117.5069,1.0130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6113,0.0225,0.0000,0.0000,10.4451,0.0900,0.0000,0.0000,0.0000,5.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.7314,1.3428,0.0000,0.0000,0.0548,0.0027,0.0000,0.0000,130.4612,4.0161,0.0000,0.0000,117.5069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.2829,0.2899,0.0000,0.0000,87.7376,1.7806,0.0000,0.0000,1.8151,0.0373,0.0000,0.0000,11.1500,0.2291,0.0000,0.0000
