"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
"1940",NA,NA,"11.248","RothC","1_8","1","8",""
"1941",NA,NA,"11.26415","RothC","1_8","1","8",""
"1942",NA,NA,"10.98815","RothC","1_8","1","8",""
"1943",NA,NA,"10.76825","RothC","1_8","1","8",""
"1944",NA,NA,"10.50385","RothC","1_8","1","8",""
"1945",NA,NA,"10.3219","RothC","1_8","1","8",""
"1946",NA,NA,"10.1655","RothC","1_8","1","8",""
"1947",NA,NA,"9.9906","RothC","1_8","1","8",""
"1948",NA,NA,"9.8733","RothC","1_8","1","8",""
"1949",NA,NA,"9.77295","RothC","1_8","1","8",""
"1950",NA,NA,"9.68315","RothC","1_8","1","8",""
"1951",NA,NA,"9.6052","RothC","1_8","1","8",""
"1952",NA,NA,"9.5672","RothC","1_8","1","8",""
"1953",NA,NA,"9.47745","RothC","1_8","1","8",""
"1954",NA,NA,"9.3888","RothC","1_8","1","8",""
"1955",NA,NA,"9.3205","RothC","1_8","1","8",""
"1956",NA,NA,"9.2113","RothC","1_8","1","8",""
"1957",NA,NA,"9.156","RothC","1_8","1","8",""
"1958",NA,NA,"9.1156","RothC","1_8","1","8",""
"1959",NA,NA,"9.05045","RothC","1_8","1","8",""
"1960",NA,NA,"9.00805","RothC","1_8","1","8",""
"1961",NA,NA,"8.87055","RothC","1_8","1","8",""
"1962",NA,NA,"8.74635","RothC","1_8","1","8",""
"1963",NA,NA,"8.63675","RothC","1_8","1","8",""
"1964",NA,NA,"8.5257","RothC","1_8","1","8",""
"1965",NA,NA,"8.41875","RothC","1_8","1","8",""
"1966",NA,NA,"8.32835","RothC","1_8","1","8",""
"1967",NA,NA,"8.2458","RothC","1_8","1","8",""
"1968",NA,NA,"8.16325","RothC","1_8","1","8",""
"1969",NA,NA,"8.076","RothC","1_8","1","8",""
"1970",NA,NA,"7.99505","RothC","1_8","1","8",""
"1971",NA,NA,"7.91985","RothC","1_8","1","8",""
"1972",NA,NA,"7.8349","RothC","1_8","1","8",""
"1973",NA,NA,"7.7664","RothC","1_8","1","8",""
"1974",NA,NA,"7.6968","RothC","1_8","1","8",""
"1975",NA,NA,"7.62825","RothC","1_8","1","8",""
"1976",NA,NA,"7.56765","RothC","1_8","1","8",""
"1977",NA,NA,"7.50635","RothC","1_8","1","8",""
"1978",NA,NA,"7.452","RothC","1_8","1","8",""
"1979",NA,NA,"7.39645","RothC","1_8","1","8",""
"1980",NA,NA,"7.3425","RothC","1_8","1","8",""
"1981",NA,NA,"7.2778","RothC","1_8","1","8",""
"1982",NA,NA,"7.2234","RothC","1_8","1","8",""
"1983",NA,NA,"7.16675","RothC","1_8","1","8",""
"1984",NA,NA,"7.0974","RothC","1_8","1","8",""
"1985",NA,NA,"7.03925","RothC","1_8","1","8",""
"1986",NA,NA,"6.98615","RothC","1_8","1","8",""
"1987",NA,NA,"6.92585","RothC","1_8","1","8",""
"1988",NA,NA,"6.86845","RothC","1_8","1","8",""
"1989",NA,NA,"6.81185","RothC","1_8","1","8",""
"1990",NA,NA,"6.7572","RothC","1_8","1","8",""
"1991",NA,NA,"6.70745","RothC","1_8","1","8",""
"1992",NA,NA,"6.6492","RothC","1_8","1","8",""
"1993",NA,NA,"6.5889","RothC","1_8","1","8",""
