"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
2026,NA,0.835188888888889,8.7,"Daycent","5_56",5,5,6
2027,2.07817111111111,NA,8.8,"Daycent","5_56",5,5,6
2028,NA,2.34343111111111,9,"Daycent","5_56",5,5,6
2029,2.19447111111111,NA,9.2,"Daycent","5_56",5,5,6
2030,NA,0.521686666666667,9.5,"Daycent","5_56",5,5,6
2031,1.17539111111111,NA,9.6,"Daycent","5_56",5,5,6
2032,NA,1.25221777777778,9.7,"Daycent","5_56",5,5,6
2033,1.69079333333333,NA,9.9,"Daycent","5_56",5,5,6
2034,NA,1.33622,10.1,"Daycent","5_56",5,5,6
2035,1.08946888888889,NA,10.3,"Daycent","5_56",5,5,6
2036,NA,1.24787777777778,10.4,"Daycent","5_56",5,5,6
2037,1.28945333333333,NA,10.6,"Daycent","5_56",5,5,6
2038,NA,1.43751555555556,10.8,"Daycent","5_56",5,5,6
2039,1.72801111111111,NA,11,"Daycent","5_56",5,5,6
2040,NA,1.11472,11.2,"Daycent","5_56",5,5,6
2041,1.94426,NA,11.4,"Daycent","5_56",5,5,6
2042,NA,0.837048888888889,11.6,"Daycent","5_56",5,5,6
2043,1.84335777777778,NA,11.8,"Daycent","5_56",5,5,6
2044,NA,1.90651111111111,11.9,"Daycent","5_56",5,5,6
2045,1.21927333333333,NA,12.1,"Daycent","5_56",5,5,6
2046,NA,1.49824666666667,12.3,"Daycent","5_56",5,5,6
2047,2.20397555555556,NA,12.4,"Daycent","5_56",5,5,6
2048,NA,1.35242888888889,12.6,"Daycent","5_56",5,5,6
2049,1.93762888888889,NA,12.7,"Daycent","5_56",5,5,6
2050,NA,1.90424444444444,NA,"Daycent","5_56",5,5,6
