"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1987,0,0.137,1.2,"APSIM","1_65",1,6,5
1988,0,0.595,1.6,"APSIM","1_65",1,6,5
1989,0,0.829,1.9,"APSIM","1_65",1,6,5
1990,0,0.537,2.3,"APSIM","1_65",1,6,5
1991,0,0.614,2.9,"APSIM","1_65",1,6,5
1992,0,0.734,3.7,"APSIM","1_65",1,6,5
1993,0,0.233,4.2,"APSIM","1_65",1,6,5
1994,0,0.344,4.6,"APSIM","1_65",1,6,5
1995,0,0.526,5,"APSIM","1_65",1,6,5
1996,0,1.036,5.1,"APSIM","1_65",1,6,5
1997,0,0.893,5.3,"APSIM","1_65",1,6,5
1998,0,0.774,5.6,"APSIM","1_65",1,6,5
1999,0,0.359,6,"APSIM","1_65",1,6,5
2000,0,0.434,5.9,"APSIM","1_65",1,6,5
2001,0,0.155,6.1,"APSIM","1_65",1,6,5
2002,0,0.995,6,"APSIM","1_65",1,6,5
2003,1.727,0,6.2,"APSIM","1_65",1,6,5
2004,0,0.654,6.4,"APSIM","1_65",1,6,5
2005,2.139,0,6.4,"APSIM","1_65",1,6,5
2006,0,1.422,6.6,"APSIM","1_65",1,6,5
2007,2.178,0,6.6,"APSIM","1_65",1,6,5
2008,0,0.816,6.3,"APSIM","1_65",1,6,5
2009,1.448,0,6.3,"APSIM","1_65",1,6,5
2010,0,1.098,6.3,"APSIM","1_65",1,6,5
2011,0,0,6.4,"APSIM","1_65",1,6,5
2012,0,1.113,6.3,"APSIM","1_65",1,6,5
2013,1.517,0,6.4,"APSIM","1_65",1,6,5
2014,0,1.084,6.2,"APSIM","1_65",1,6,5
2015,2.833,0,6.2,"APSIM","1_65",1,6,5
2016,0,0.596,6.4,"APSIM","1_65",1,6,5
2017,2.06,0,6.3,"APSIM","1_65",1,6,5
2018,0,0.809,6.1,"APSIM","1_65",1,6,5
2019,1.91,0,6.2,"APSIM","1_65",1,6,5
2020,0,0.673,6,"APSIM","1_65",1,6,5
2021,2.518,0,6.1,"APSIM","1_65",1,6,5
2022,0,0.525,30.2,"APSIM","1_65",1,6,5
2023,0.987,0,30.1,"APSIM","1_65",1,6,5
2024,0,0.695,29.4,"APSIM","1_65",1,6,5
2025,2.367,0,29.2,"APSIM","1_65",1,6,5
2026,0,1.003,28.9,"APSIM","1_65",1,6,5
2027,2.36,0,28.7,"APSIM","1_65",1,6,5
2028,0,0.59,28.4,"APSIM","1_65",1,6,5
2029,1.532,0,28.5,"APSIM","1_65",1,6,5
2030,0,1.066,28.3,"APSIM","1_65",1,6,5
2031,1.844,0,28.3,"APSIM","1_65",1,6,5
2032,0,0.699,28.3,"APSIM","1_65",1,6,5
2033,2.217,0,28.2,"APSIM","1_65",1,6,5
2034,0,0.365,28.2,"APSIM","1_65",1,6,5
2035,2.506,0,27.8,"APSIM","1_65",1,6,5
2036,0,0.998,27.3,"APSIM","1_65",1,6,5
2037,1.448,0,27.5,"APSIM","1_65",1,6,5
2038,0,0.774,27.3,"APSIM","1_65",1,6,5
2039,0.197,0,27.5,"APSIM","1_65",1,6,5
2040,0,0.448,27.3,"APSIM","1_65",1,6,5
2041,1.238,0,27.4,"APSIM","1_65",1,6,5
2042,0,0.997,26.8,"APSIM","1_65",1,6,5
2043,2.928,0,26.8,"APSIM","1_65",1,6,5
2044,0,0.648,26.9,"APSIM","1_65",1,6,5
2045,2.483,0,26.8,"APSIM","1_65",1,6,5
2046,0,0.465,26.6,"APSIM","1_65",1,6,5
2047,2.116,0,26.5,"APSIM","1_65",1,6,5
2048,0,0.584,26.4,"APSIM","1_65",1,6,5
2049,2.604,0,26.5,"APSIM","1_65",1,6,5
2050,0,0.505,26.3,"APSIM","1_65",1,6,5
