"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1987,0,0.142,1.2,"APSIM","5_51",5,5,1
1988,0,0.852,1.5,"APSIM","5_51",5,5,1
1989,0,0.891,1.8,"APSIM","5_51",5,5,1
1990,0,0.592,2.1,"APSIM","5_51",5,5,1
1991,0,0.597,2.6,"APSIM","5_51",5,5,1
1992,0,0.707,2.8,"APSIM","5_51",5,5,1
1993,0,0.38,3,"APSIM","5_51",5,5,1
1994,0,0.384,3.2,"APSIM","5_51",5,5,1
1995,0,0.471,3.3,"APSIM","5_51",5,5,1
1996,0,0.722,3.3,"APSIM","5_51",5,5,1
1997,0,0.657,3.4,"APSIM","5_51",5,5,1
1998,0,0.705,3.7,"APSIM","5_51",5,5,1
1999,0,0.518,3.8,"APSIM","5_51",5,5,1
2000,0,0.391,3.8,"APSIM","5_51",5,5,1
2001,0,0.224,3.9,"APSIM","5_51",5,5,1
2002,0,0.789,3.9,"APSIM","5_51",5,5,1
2003,1.477,0,4,"APSIM","5_51",5,5,1
2004,0,0.334,4,"APSIM","5_51",5,5,1
2005,2.123,0,4.1,"APSIM","5_51",5,5,1
2006,0,0.879,4.1,"APSIM","5_51",5,5,1
2007,2.088,0,4.1,"APSIM","5_51",5,5,1
2008,0,0.305,3.8,"APSIM","5_51",5,5,1
2009,1.285,0,4,"APSIM","5_51",5,5,1
2010,0,0.585,3.9,"APSIM","5_51",5,5,1
2011,0,0,4.2,"APSIM","5_51",5,5,1
2012,0.913,0.026,4.2,"APSIM","5_51",5,5,1
2013,0,1.234,4.1,"APSIM","5_51",5,5,1
2014,1.843,0,4.1,"APSIM","5_51",5,5,1
2015,0,0.68,3.9,"APSIM","5_51",5,5,1
2016,1.484,0,4.1,"APSIM","5_51",5,5,1
2017,0,0.809,3.9,"APSIM","5_51",5,5,1
2018,0.881,0,4.1,"APSIM","5_51",5,5,1
2019,0,1.216,3.9,"APSIM","5_51",5,5,1
2020,1.535,0,4.1,"APSIM","5_51",5,5,1
2021,0,0.852,3.9,"APSIM","5_51",5,5,1
2022,2.398,0,4,"APSIM","5_51",5,5,1
2023,0,0.582,3.9,"APSIM","5_51",5,5,1
2024,1.441,0,4.2,"APSIM","5_51",5,5,1
2025,0,1.105,4.1,"APSIM","5_51",5,5,1
2026,1.346,0,4.3,"APSIM","5_51",5,5,1
2027,0,0.843,4.1,"APSIM","5_51",5,5,1
2028,1.652,0,4.1,"APSIM","5_51",5,5,1
2029,0,0.871,4,"APSIM","5_51",5,5,1
2030,1.283,0,4.1,"APSIM","5_51",5,5,1
2031,0,1.078,3.9,"APSIM","5_51",5,5,1
2032,1.176,0,4.2,"APSIM","5_51",5,5,1
2033,0,0.633,4.1,"APSIM","5_51",5,5,1
2034,1.24,0,4,"APSIM","5_51",5,5,1
2035,0,0.983,3.9,"APSIM","5_51",5,5,1
2036,0.579,0,4.1,"APSIM","5_51",5,5,1
2037,0,1.301,3.9,"APSIM","5_51",5,5,1
2038,1.802,0,4,"APSIM","5_51",5,5,1
2039,0,0.848,3.7,"APSIM","5_51",5,5,1
2040,1.391,0,3.9,"APSIM","5_51",5,5,1
2041,0,0.5,3.7,"APSIM","5_51",5,5,1
2042,1.718,0,3.7,"APSIM","5_51",5,5,1
2043,0,0.867,3.5,"APSIM","5_51",5,5,1
2044,0,0,3.6,"APSIM","5_51",5,5,1
2045,0,0.858,3.4,"APSIM","5_51",5,5,1
2046,1.425,0,3.6,"APSIM","5_51",5,5,1
2047,0,0.466,3.5,"APSIM","5_51",5,5,1
2048,1.56,0,3.5,"APSIM","5_51",5,5,1
2049,0,0.743,3.5,"APSIM","5_51",5,5,1
2050,1.146,0,3.8,"APSIM","5_51",5,5,1
