"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
"2018",NA,NA,"6.24225","RothC","5_56","5","5","6"
"2019",NA,NA,"6.2231","RothC","5_56","5","5","6"
"2020",NA,NA,"6.22645","RothC","5_56","5","5","6"
"2021",NA,NA,"6.23305","RothC","5_56","5","5","6"
"2022",NA,NA,"6.24535","RothC","5_56","5","5","6"
"2023",NA,NA,"6.1885","RothC","5_56","5","5","6"
"2024",NA,NA,"6.26015","RothC","5_56","5","5","6"
"2025",NA,NA,"6.2253","RothC","5_56","5","5","6"
"2026",NA,NA,"6.24235","RothC","5_56","5","5","6"
"2027",NA,NA,"6.1931","RothC","5_56","5","5","6"
"2028",NA,NA,"6.28285","RothC","5_56","5","5","6"
"2029",NA,NA,"6.27825","RothC","5_56","5","5","6"
"2030",NA,NA,"6.3234","RothC","5_56","5","5","6"
"2031",NA,NA,"6.2383","RothC","5_56","5","5","6"
"2032",NA,NA,"6.26945","RothC","5_56","5","5","6"
"2033",NA,NA,"6.24975","RothC","5_56","5","5","6"
"2034",NA,NA,"6.2603","RothC","5_56","5","5","6"
"2035",NA,NA,"6.2022","RothC","5_56","5","5","6"
"2036",NA,NA,"6.26845","RothC","5_56","5","5","6"
"2037",NA,NA,"6.22565","RothC","5_56","5","5","6"
"2038",NA,NA,"6.2329","RothC","5_56","5","5","6"
"2039",NA,NA,"6.20525","RothC","5_56","5","5","6"
"2040",NA,NA,"6.2773","RothC","5_56","5","5","6"
"2041",NA,NA,"6.2426","RothC","5_56","5","5","6"
"2042",NA,NA,"6.3001","RothC","5_56","5","5","6"
"2043",NA,NA,"6.241","RothC","5_56","5","5","6"
"2044",NA,NA,"6.31685","RothC","5_56","5","5","6"
"2045",NA,NA,"6.2601","RothC","5_56","5","5","6"
"2046",NA,NA,"6.24405","RothC","5_56","5","5","6"
"2047",NA,NA,"6.20655","RothC","5_56","5","5","6"
"2048",NA,NA,"6.2832","RothC","5_56","5","5","6"
