"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1987,0,0.142,1.2,"APSIM","5_63",5,6,3
1988,0,0.86,1.6,"APSIM","5_63",5,6,3
1989,0,0.811,1.9,"APSIM","5_63",5,6,3
1990,0,0.507,2.4,"APSIM","5_63",5,6,3
1991,0,0.618,3.2,"APSIM","5_63",5,6,3
1992,0,0.735,3.7,"APSIM","5_63",5,6,3
1993,0,0.406,4.1,"APSIM","5_63",5,6,3
1994,0,0.396,4.4,"APSIM","5_63",5,6,3
1995,0,0.481,4.7,"APSIM","5_63",5,6,3
1996,0,0.897,4.7,"APSIM","5_63",5,6,3
1997,0,0.87,4.9,"APSIM","5_63",5,6,3
1998,0,0.775,5.3,"APSIM","5_63",5,6,3
1999,0,0.524,5.6,"APSIM","5_63",5,6,3
2000,0,0.436,5.7,"APSIM","5_63",5,6,3
2001,0,0.183,5.9,"APSIM","5_63",5,6,3
2002,0,1.303,5.8,"APSIM","5_63",5,6,3
2003,1.612,0,6,"APSIM","5_63",5,6,3
2004,0,0.605,6.2,"APSIM","5_63",5,6,3
2005,2.118,0,6.2,"APSIM","5_63",5,6,3
2006,0,1.419,6.3,"APSIM","5_63",5,6,3
2007,2.117,0,6.3,"APSIM","5_63",5,6,3
2008,0,0.752,6,"APSIM","5_63",5,6,3
2009,1.245,0,6,"APSIM","5_63",5,6,3
2010,0,1.041,6,"APSIM","5_63",5,6,3
2011,0,0,6.2,"APSIM","5_63",5,6,3
2012,0,1.281,5.8,"APSIM","5_63",5,6,3
2013,1.687,0,6,"APSIM","5_63",5,6,3
2014,0,1.01,5.8,"APSIM","5_63",5,6,3
2015,2.595,0,5.8,"APSIM","5_63",5,6,3
2016,0,0.615,6,"APSIM","5_63",5,6,3
2017,1.645,0,5.9,"APSIM","5_63",5,6,3
2018,0,1.086,5.6,"APSIM","5_63",5,6,3
2019,1.822,0,5.8,"APSIM","5_63",5,6,3
2020,0,0.544,5.7,"APSIM","5_63",5,6,3
2021,2.564,0,5.8,"APSIM","5_63",5,6,3
2022,0,0.81,19.8,"APSIM","5_63",5,6,3
2023,1.889,0,19.7,"APSIM","5_63",5,6,3
2024,0,0.957,19.7,"APSIM","5_63",5,6,3
2025,1.302,0,19.9,"APSIM","5_63",5,6,3
2026,0,0.436,19.7,"APSIM","5_63",5,6,3
2027,1.912,0,19.6,"APSIM","5_63",5,6,3
2028,0,0.746,19,"APSIM","5_63",5,6,3
2029,0.246,0,18.9,"APSIM","5_63",5,6,3
2030,0,0.621,19.1,"APSIM","5_63",5,6,3
2031,2.506,0,19.1,"APSIM","5_63",5,6,3
2032,0,0.801,19.1,"APSIM","5_63",5,6,3
2033,1.521,0,19.1,"APSIM","5_63",5,6,3
2034,0,0.374,18.7,"APSIM","5_63",5,6,3
2035,1.747,0,18.6,"APSIM","5_63",5,6,3
2036,0,0.185,18.5,"APSIM","5_63",5,6,3
2037,1.989,0,18.3,"APSIM","5_63",5,6,3
2038,0,0.872,18,"APSIM","5_63",5,6,3
2039,2.539,0,18.2,"APSIM","5_63",5,6,3
2040,0,0.286,18,"APSIM","5_63",5,6,3
2041,1.788,0,17.8,"APSIM","5_63",5,6,3
2042,0,0.685,17.6,"APSIM","5_63",5,6,3
2043,1.788,0,17.7,"APSIM","5_63",5,6,3
2044,0,0.358,17.7,"APSIM","5_63",5,6,3
2045,1.641,0,17.6,"APSIM","5_63",5,6,3
2046,0,0.686,17.5,"APSIM","5_63",5,6,3
2047,1.394,0,17.6,"APSIM","5_63",5,6,3
2048,0,0.556,17.4,"APSIM","5_63",5,6,3
2049,1.218,0,17.6,"APSIM","5_63",5,6,3
2050,0,0.779,17.6,"APSIM","5_63",5,6,3
