"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
"1986",NA,NA,"6.98615","RothC","5_54","5","5","4"
"1987",NA,NA,"6.92585","RothC","5_54","5","5","4"
"1988",NA,NA,"6.86845","RothC","5_54","5","5","4"
"1989",NA,NA,"6.81185","RothC","5_54","5","5","4"
"1990",NA,NA,"6.7572","RothC","5_54","5","5","4"
"1991",NA,NA,"6.70745","RothC","5_54","5","5","4"
"1992",NA,NA,"6.6492","RothC","5_54","5","5","4"
"1993",NA,NA,"6.5889","RothC","5_54","5","5","4"
"1994",NA,NA,"6.5391","RothC","5_54","5","5","4"
"1995",NA,NA,"6.4923","RothC","5_54","5","5","4"
"1996",NA,NA,"6.44195","RothC","5_54","5","5","4"
"1997",NA,NA,"6.38415","RothC","5_54","5","5","4"
"1998",NA,NA,"6.32985","RothC","5_54","5","5","4"
"1999",NA,NA,"6.2788","RothC","5_54","5","5","4"
"2000",NA,NA,"6.2168","RothC","5_54","5","5","4"
"2001",NA,NA,"6.1688","RothC","5_54","5","5","4"
"2002",NA,NA,"6.1185","RothC","5_54","5","5","4"
"2003",NA,NA,"6.15875","RothC","5_54","5","5","4"
"2004",NA,NA,"6.2047","RothC","5_54","5","5","4"
"2005",NA,NA,"6.25695","RothC","5_54","5","5","4"
"2006",NA,NA,"6.4105","RothC","5_54","5","5","4"
"2007",NA,NA,"6.31715","RothC","5_54","5","5","4"
"2008",NA,NA,"6.27765","RothC","5_54","5","5","4"
"2009",NA,NA,"6.27525","RothC","5_54","5","5","4"
"2010",NA,NA,"6.22995","RothC","5_54","5","5","4"
"2011",NA,NA,"6.2399","RothC","5_54","5","5","4"
"2012",NA,NA,"6.1804","RothC","5_54","5","5","4"
"2013",NA,NA,"6.23395","RothC","5_54","5","5","4"
"2014",NA,NA,"6.19965","RothC","5_54","5","5","4"
"2015",NA,NA,"6.26455","RothC","5_54","5","5","4"
"2016",NA,NA,"6.24535","RothC","5_54","5","5","4"
"2017",NA,NA,"6.301","RothC","5_54","5","5","4"
"2018",NA,NA,"6.2753","RothC","5_54","5","5","4"
"2019",NA,NA,"6.2634","RothC","5_54","5","5","4"
"2020",NA,NA,"6.2592","RothC","5_54","5","5","4"
"2021",NA,NA,"6.2708","RothC","5_54","5","5","4"
"2022",NA,NA,"6.27825","RothC","5_54","5","5","4"
"2023",NA,NA,"6.21575","RothC","5_54","5","5","4"
"2024",NA,NA,"6.2853","RothC","5_54","5","5","4"
"2025",NA,NA,"6.2532","RothC","5_54","5","5","4"
"2026",NA,NA,"6.26655","RothC","5_54","5","5","4"
"2027",NA,NA,"6.2152","RothC","5_54","5","5","4"
"2028",NA,NA,"6.2928","RothC","5_54","5","5","4"
"2029",NA,NA,"6.2883","RothC","5_54","5","5","4"
"2030",NA,NA,"6.3437","RothC","5_54","5","5","4"
"2031",NA,NA,"6.2605","RothC","5_54","5","5","4"
"2032",NA,NA,"6.28365","RothC","5_54","5","5","4"
"2033",NA,NA,"6.26185","RothC","5_54","5","5","4"
"2034",NA,NA,"6.2804","RothC","5_54","5","5","4"
"2035",NA,NA,"6.22275","RothC","5_54","5","5","4"
"2036",NA,NA,"6.2897","RothC","5_54","5","5","4"
"2037",NA,NA,"6.24475","RothC","5_54","5","5","4"
"2038",NA,NA,"6.25375","RothC","5_54","5","5","4"
"2039",NA,NA,"6.2233","RothC","5_54","5","5","4"
"2040",NA,NA,"6.29165","RothC","5_54","5","5","4"
"2041",NA,NA,"6.25855","RothC","5_54","5","5","4"
"2042",NA,NA,"6.31535","RothC","5_54","5","5","4"
"2043",NA,NA,"6.2575","RothC","5_54","5","5","4"
"2044",NA,NA,"6.3273","RothC","5_54","5","5","4"
"2045",NA,NA,"6.27155","RothC","5_54","5","5","4"
"2046",NA,NA,"6.27615","RothC","5_54","5","5","4"
"2047",NA,NA,"6.2294","RothC","5_54","5","5","4"
"2048",NA,NA,"6.31315","RothC","5_54","5","5","4"
