"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
"1975",NA,NA,"7.62825","RothC","5_52","5","5","2"
"1976",NA,NA,"7.56765","RothC","5_52","5","5","2"
"1977",NA,NA,"7.50635","RothC","5_52","5","5","2"
"1978",NA,NA,"7.452","RothC","5_52","5","5","2"
"1979",NA,NA,"7.39645","RothC","5_52","5","5","2"
"1980",NA,NA,"7.3425","RothC","5_52","5","5","2"
"1981",NA,NA,"7.2778","RothC","5_52","5","5","2"
"1982",NA,NA,"7.2234","RothC","5_52","5","5","2"
"1983",NA,NA,"7.16675","RothC","5_52","5","5","2"
"1984",NA,NA,"7.0974","RothC","5_52","5","5","2"
"1985",NA,NA,"7.03925","RothC","5_52","5","5","2"
"1986",NA,NA,"6.98615","RothC","5_52","5","5","2"
"1987",NA,NA,"6.92585","RothC","5_52","5","5","2"
"1988",NA,NA,"6.86845","RothC","5_52","5","5","2"
"1989",NA,NA,"6.81185","RothC","5_52","5","5","2"
"1990",NA,NA,"6.7572","RothC","5_52","5","5","2"
"1991",NA,NA,"6.70745","RothC","5_52","5","5","2"
"1992",NA,NA,"6.6492","RothC","5_52","5","5","2"
"1993",NA,NA,"6.5889","RothC","5_52","5","5","2"
"1994",NA,NA,"6.5391","RothC","5_52","5","5","2"
"1995",NA,NA,"6.4923","RothC","5_52","5","5","2"
"1996",NA,NA,"6.44195","RothC","5_52","5","5","2"
"1997",NA,NA,"6.38415","RothC","5_52","5","5","2"
"1998",NA,NA,"6.32985","RothC","5_52","5","5","2"
"1999",NA,NA,"6.2788","RothC","5_52","5","5","2"
"2000",NA,NA,"6.2168","RothC","5_52","5","5","2"
"2001",NA,NA,"6.1688","RothC","5_52","5","5","2"
"2002",NA,NA,"6.1185","RothC","5_52","5","5","2"
"2003",NA,NA,"6.15355","RothC","5_52","5","5","2"
"2004",NA,NA,"6.44735","RothC","5_52","5","5","2"
"2005",NA,NA,"6.56615","RothC","5_52","5","5","2"
"2006",NA,NA,"6.71245","RothC","5_52","5","5","2"
"2007",NA,NA,"6.5684","RothC","5_52","5","5","2"
"2008",NA,NA,"6.5338","RothC","5_52","5","5","2"
"2009",NA,NA,"6.5182","RothC","5_52","5","5","2"
"2010",NA,NA,"6.49455","RothC","5_52","5","5","2"
"2011",NA,NA,"6.4913","RothC","5_52","5","5","2"
"2012",NA,NA,"6.43525","RothC","5_52","5","5","2"
"2013",NA,NA,"6.50955","RothC","5_52","5","5","2"
"2014",NA,NA,"6.493","RothC","5_52","5","5","2"
"2015",NA,NA,"6.5614","RothC","5_52","5","5","2"
"2016",NA,NA,"6.5599","RothC","5_52","5","5","2"
"2017",NA,NA,"6.63355","RothC","5_52","5","5","2"
"2018",NA,NA,"6.6238","RothC","5_52","5","5","2"
"2019",NA,NA,"6.5948","RothC","5_52","5","5","2"
"2020",NA,NA,"6.61115","RothC","5_52","5","5","2"
"2021",NA,NA,"6.6408","RothC","5_52","5","5","2"
"2022",NA,NA,"6.66805","RothC","5_52","5","5","2"
"2023",NA,NA,"6.56","RothC","5_52","5","5","2"
"2024",NA,NA,"6.6238","RothC","5_52","5","5","2"
"2025",NA,NA,"6.59045","RothC","5_52","5","5","2"
"2026",NA,NA,"6.6222","RothC","5_52","5","5","2"
"2027",NA,NA,"6.55915","RothC","5_52","5","5","2"
"2028",NA,NA,"6.6517","RothC","5_52","5","5","2"
"2029",NA,NA,"6.6404","RothC","5_52","5","5","2"
"2030",NA,NA,"6.7292","RothC","5_52","5","5","2"
"2031",NA,NA,"6.62665","RothC","5_52","5","5","2"
"2032",NA,NA,"6.6735","RothC","5_52","5","5","2"
"2033",NA,NA,"6.64095","RothC","5_52","5","5","2"
"2034",NA,NA,"6.7065","RothC","5_52","5","5","2"
"2035",NA,NA,"6.62975","RothC","5_52","5","5","2"
"2036",NA,NA,"6.7266","RothC","5_52","5","5","2"
"2037",NA,NA,"6.6752","RothC","5_52","5","5","2"
"2038",NA,NA,"6.7213","RothC","5_52","5","5","2"
"2039",NA,NA,"6.68085","RothC","5_52","5","5","2"
"2040",NA,NA,"6.77615","RothC","5_52","5","5","2"
"2041",NA,NA,"6.73685","RothC","5_52","5","5","2"
"2042",NA,NA,"6.82485","RothC","5_52","5","5","2"
"2043",NA,NA,"6.7644","RothC","5_52","5","5","2"
"2044",NA,NA,"6.85165","RothC","5_52","5","5","2"
"2045",NA,NA,"6.7876","RothC","5_52","5","5","2"
"2046",NA,NA,"6.8434","RothC","5_52","5","5","2"
"2047",NA,NA,"6.77665","RothC","5_52","5","5","2"
"2048",NA,NA,"6.8963","RothC","5_52","5","5","2"
