"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1987,0,0.137,1.2,"APSIM","1_56",1,5,6
1988,0,0.595,1.6,"APSIM","1_56",1,5,6
1989,0,0.829,1.9,"APSIM","1_56",1,5,6
1990,0,0.537,2.3,"APSIM","1_56",1,5,6
1991,0,0.614,2.9,"APSIM","1_56",1,5,6
1992,0,0.734,3.7,"APSIM","1_56",1,5,6
1993,0,0.233,4.2,"APSIM","1_56",1,5,6
1994,0,0.344,4.6,"APSIM","1_56",1,5,6
1995,0,0.526,5,"APSIM","1_56",1,5,6
1996,0,1.036,5.1,"APSIM","1_56",1,5,6
1997,0,0.893,5.3,"APSIM","1_56",1,5,6
1998,0,0.774,5.6,"APSIM","1_56",1,5,6
1999,0,0.359,6,"APSIM","1_56",1,5,6
2000,0,0.434,5.9,"APSIM","1_56",1,5,6
2001,0,0.155,6.1,"APSIM","1_56",1,5,6
2002,0,0.995,6,"APSIM","1_56",1,5,6
2003,1.731,0,6.2,"APSIM","1_56",1,5,6
2004,0,0.632,6.4,"APSIM","1_56",1,5,6
2005,2.225,0,6.4,"APSIM","1_56",1,5,6
2006,0,1.279,6.7,"APSIM","1_56",1,5,6
2007,2.222,0,7,"APSIM","1_56",1,5,6
2008,0,0.755,6.9,"APSIM","1_56",1,5,6
2009,1.597,0,7.1,"APSIM","1_56",1,5,6
2010,0,0.808,7.1,"APSIM","1_56",1,5,6
2011,0,0.001,7.2,"APSIM","1_56",1,5,6
2012,1.557,0,7.2,"APSIM","1_56",1,5,6
2013,0,2.028,7.2,"APSIM","1_56",1,5,6
2014,1.997,0,7.3,"APSIM","1_56",1,5,6
2015,0,0.8,7.3,"APSIM","1_56",1,5,6
2016,1.53,0,7.6,"APSIM","1_56",1,5,6
2017,0,1.54,7.1,"APSIM","1_56",1,5,6
2018,0.848,0,7.1,"APSIM","1_56",1,5,6
2019,0,1.432,7.3,"APSIM","1_56",1,5,6
2020,1.52,0,7.6,"APSIM","1_56",1,5,6
2021,0,1.34,7.4,"APSIM","1_56",1,5,6
2022,1.387,0,7.3,"APSIM","1_56",1,5,6
2023,0,1.343,7.6,"APSIM","1_56",1,5,6
2024,2.455,0,7.8,"APSIM","1_56",1,5,6
2025,0,1.495,7.5,"APSIM","1_56",1,5,6
2026,1.716,0,7.8,"APSIM","1_56",1,5,6
2027,0,0.819,7.5,"APSIM","1_56",1,5,6
2028,1.496,0,7.3,"APSIM","1_56",1,5,6
2029,0,0.438,7.3,"APSIM","1_56",1,5,6
2030,2.034,0,7.3,"APSIM","1_56",1,5,6
2031,0,0.765,7.1,"APSIM","1_56",1,5,6
2032,2.534,0,7.4,"APSIM","1_56",1,5,6
2033,0,1.041,7.1,"APSIM","1_56",1,5,6
2034,1.104,0,7.5,"APSIM","1_56",1,5,6
2035,0,1.149,7.4,"APSIM","1_56",1,5,6
2036,2.66,0,7.4,"APSIM","1_56",1,5,6
2037,0,0.964,7.5,"APSIM","1_56",1,5,6
2038,2.669,0,7.8,"APSIM","1_56",1,5,6
2039,0,0.03,7.8,"APSIM","1_56",1,5,6
2040,1.657,0,7.5,"APSIM","1_56",1,5,6
2041,0,1.68,7.5,"APSIM","1_56",1,5,6
2042,2.005,0,7.6,"APSIM","1_56",1,5,6
2043,0,0.771,7.5,"APSIM","1_56",1,5,6
2044,1.53,0,7.9,"APSIM","1_56",1,5,6
2045,0,1.389,7.4,"APSIM","1_56",1,5,6
2046,0.843,0,7.5,"APSIM","1_56",1,5,6
2047,0,1.442,7.6,"APSIM","1_56",1,5,6
2048,1.52,0,7.8,"APSIM","1_56",1,5,6
2049,0,1.357,7.6,"APSIM","1_56",1,5,6
2050,1.388,0,7.6,"APSIM","1_56",1,5,6
