"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1987,0,0.137,1.2,"APSIM","1_43",1,4,3
1988,0,0.595,1.6,"APSIM","1_43",1,4,3
1989,0,0.829,1.9,"APSIM","1_43",1,4,3
1990,0,0.537,2.3,"APSIM","1_43",1,4,3
1991,0,0.614,2.9,"APSIM","1_43",1,4,3
1992,0,0.734,3.7,"APSIM","1_43",1,4,3
1993,0,0.233,4.2,"APSIM","1_43",1,4,3
1994,0,0.344,4.6,"APSIM","1_43",1,4,3
1995,0,0.526,5,"APSIM","1_43",1,4,3
1996,0,1.036,5.1,"APSIM","1_43",1,4,3
1997,0,0.893,5.3,"APSIM","1_43",1,4,3
1998,0,0.774,5.6,"APSIM","1_43",1,4,3
1999,0,0.359,6,"APSIM","1_43",1,4,3
2000,0,0.434,5.9,"APSIM","1_43",1,4,3
2001,0,0.155,6.1,"APSIM","1_43",1,4,3
2002,0,0.995,6,"APSIM","1_43",1,4,3
2003,1.727,0,6.2,"APSIM","1_43",1,4,3
2004,0,0.654,6.4,"APSIM","1_43",1,4,3
2005,2.139,0,6.4,"APSIM","1_43",1,4,3
2006,0,1.422,6.6,"APSIM","1_43",1,4,3
2007,2.178,0,6.6,"APSIM","1_43",1,4,3
2008,0,0.816,6.3,"APSIM","1_43",1,4,3
2009,1.448,0,6.3,"APSIM","1_43",1,4,3
2010,0,1.098,6.3,"APSIM","1_43",1,4,3
2011,0,0.011,6.5,"APSIM","1_43",1,4,3
2012,1.568,0,6.5,"APSIM","1_43",1,4,3
2013,0,2.002,6.5,"APSIM","1_43",1,4,3
2014,1.862,0,6.7,"APSIM","1_43",1,4,3
2015,0,0.817,6.3,"APSIM","1_43",1,4,3
2016,1.472,0,6.6,"APSIM","1_43",1,4,3
2017,0,1.542,6.3,"APSIM","1_43",1,4,3
2018,0.707,0,6.4,"APSIM","1_43",1,4,3
2019,0,1.42,6.3,"APSIM","1_43",1,4,3
2020,1.516,0,6.5,"APSIM","1_43",1,4,3
2021,0,1.317,6.3,"APSIM","1_43",1,4,3
2022,1.375,0,6.5,"APSIM","1_43",1,4,3
2023,0,1.166,6.4,"APSIM","1_43",1,4,3
2024,2.419,0,6.5,"APSIM","1_43",1,4,3
2025,0,1.339,6.3,"APSIM","1_43",1,4,3
2026,1.586,0,6.6,"APSIM","1_43",1,4,3
2027,0,0.773,6.3,"APSIM","1_43",1,4,3
2028,1.493,0,6.2,"APSIM","1_43",1,4,3
2029,0,0.438,6.2,"APSIM","1_43",1,4,3
2030,2.032,0,6.2,"APSIM","1_43",1,4,3
2031,0,0.806,6.1,"APSIM","1_43",1,4,3
2032,2.529,0,6.4,"APSIM","1_43",1,4,3
2033,0,0.822,6.2,"APSIM","1_43",1,4,3
2034,0,0,6.4,"APSIM","1_43",1,4,3
2035,0,1.927,6,"APSIM","1_43",1,4,3
2036,2.609,0,6.2,"APSIM","1_43",1,4,3
2037,0,0.862,6.1,"APSIM","1_43",1,4,3
2038,2.605,0,6.4,"APSIM","1_43",1,4,3
2039,0,0.009,6.4,"APSIM","1_43",1,4,3
2040,1.649,0,6.1,"APSIM","1_43",1,4,3
2041,0,1.569,6.1,"APSIM","1_43",1,4,3
2042,1.894,0,6.4,"APSIM","1_43",1,4,3
2043,0,0.735,6.1,"APSIM","1_43",1,4,3
2044,1.483,0,6.4,"APSIM","1_43",1,4,3
2045,0,1.347,6.2,"APSIM","1_43",1,4,3
2046,0.707,0,6.3,"APSIM","1_43",1,4,3
2047,0,1.381,6.2,"APSIM","1_43",1,4,3
2048,1.516,0,6.4,"APSIM","1_43",1,4,3
2049,0,1.277,6.2,"APSIM","1_43",1,4,3
2050,1.373,0,6.4,"APSIM","1_43",1,4,3
