"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1987,0,0.137,1.2,"APSIM","1_63",1,6,3
1988,0,0.595,1.6,"APSIM","1_63",1,6,3
1989,0,0.829,1.9,"APSIM","1_63",1,6,3
1990,0,0.537,2.3,"APSIM","1_63",1,6,3
1991,0,0.614,2.9,"APSIM","1_63",1,6,3
1992,0,0.734,3.7,"APSIM","1_63",1,6,3
1993,0,0.233,4.2,"APSIM","1_63",1,6,3
1994,0,0.344,4.6,"APSIM","1_63",1,6,3
1995,0,0.526,5,"APSIM","1_63",1,6,3
1996,0,1.036,5.1,"APSIM","1_63",1,6,3
1997,0,0.893,5.3,"APSIM","1_63",1,6,3
1998,0,0.774,5.6,"APSIM","1_63",1,6,3
1999,0,0.359,6,"APSIM","1_63",1,6,3
2000,0,0.434,5.9,"APSIM","1_63",1,6,3
2001,0,0.155,6.1,"APSIM","1_63",1,6,3
2002,0,0.995,6,"APSIM","1_63",1,6,3
2003,1.727,0,6.2,"APSIM","1_63",1,6,3
2004,0,0.654,6.4,"APSIM","1_63",1,6,3
2005,2.139,0,6.4,"APSIM","1_63",1,6,3
2006,0,1.422,6.6,"APSIM","1_63",1,6,3
2007,2.178,0,6.6,"APSIM","1_63",1,6,3
2008,0,0.816,6.3,"APSIM","1_63",1,6,3
2009,1.448,0,6.3,"APSIM","1_63",1,6,3
2010,0,1.098,6.3,"APSIM","1_63",1,6,3
2011,0,0,6.4,"APSIM","1_63",1,6,3
2012,0,1.113,6.3,"APSIM","1_63",1,6,3
2013,1.517,0,6.4,"APSIM","1_63",1,6,3
2014,0,1.084,6.2,"APSIM","1_63",1,6,3
2015,2.833,0,6.2,"APSIM","1_63",1,6,3
2016,0,0.596,6.4,"APSIM","1_63",1,6,3
2017,2.06,0,6.3,"APSIM","1_63",1,6,3
2018,0,0.809,6.1,"APSIM","1_63",1,6,3
2019,1.91,0,6.2,"APSIM","1_63",1,6,3
2020,0,0.673,6,"APSIM","1_63",1,6,3
2021,2.518,0,6.1,"APSIM","1_63",1,6,3
2022,0,0.518,20.3,"APSIM","1_63",1,6,3
2023,1.185,0,20.2,"APSIM","1_63",1,6,3
2024,0,0.975,19.8,"APSIM","1_63",1,6,3
2025,2.438,0,19.7,"APSIM","1_63",1,6,3
2026,0,0.856,19.8,"APSIM","1_63",1,6,3
2027,2.362,0,19.7,"APSIM","1_63",1,6,3
2028,0,0.631,19.4,"APSIM","1_63",1,6,3
2029,1.518,0,19.6,"APSIM","1_63",1,6,3
2030,0,0.944,19.5,"APSIM","1_63",1,6,3
2031,1.838,0,19.4,"APSIM","1_63",1,6,3
2032,0,0.722,19.6,"APSIM","1_63",1,6,3
2033,2.214,0,19.5,"APSIM","1_63",1,6,3
2034,0,0.507,19.6,"APSIM","1_63",1,6,3
2035,2.479,0,19.4,"APSIM","1_63",1,6,3
2036,0,0.92,19,"APSIM","1_63",1,6,3
2037,1.464,0,19,"APSIM","1_63",1,6,3
2038,0,0.771,19,"APSIM","1_63",1,6,3
2039,0.228,0,19.2,"APSIM","1_63",1,6,3
2040,0,0.2,19.1,"APSIM","1_63",1,6,3
2041,1.762,0,19,"APSIM","1_63",1,6,3
2042,0,0.973,18.5,"APSIM","1_63",1,6,3
2043,2.895,0,18.5,"APSIM","1_63",1,6,3
2044,0,0.618,18.6,"APSIM","1_63",1,6,3
2045,2.229,0,18.5,"APSIM","1_63",1,6,3
2046,0,0.592,18.3,"APSIM","1_63",1,6,3
2047,2.087,0,18.3,"APSIM","1_63",1,6,3
2048,0,0.563,18.1,"APSIM","1_63",1,6,3
2049,2.617,0,18.3,"APSIM","1_63",1,6,3
2050,0,0.508,18,"APSIM","1_63",1,6,3
