"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1987,0,0.142,1.2,"APSIM","5_61",5,6,1
1988,0,0.86,1.6,"APSIM","5_61",5,6,1
1989,0,0.811,1.9,"APSIM","5_61",5,6,1
1990,0,0.507,2.4,"APSIM","5_61",5,6,1
1991,0,0.618,3.2,"APSIM","5_61",5,6,1
1992,0,0.735,3.7,"APSIM","5_61",5,6,1
1993,0,0.406,4.1,"APSIM","5_61",5,6,1
1994,0,0.396,4.4,"APSIM","5_61",5,6,1
1995,0,0.481,4.7,"APSIM","5_61",5,6,1
1996,0,0.897,4.7,"APSIM","5_61",5,6,1
1997,0,0.87,4.9,"APSIM","5_61",5,6,1
1998,0,0.775,5.3,"APSIM","5_61",5,6,1
1999,0,0.524,5.6,"APSIM","5_61",5,6,1
2000,0,0.436,5.7,"APSIM","5_61",5,6,1
2001,0,0.183,5.9,"APSIM","5_61",5,6,1
2002,0,1.303,5.8,"APSIM","5_61",5,6,1
2003,1.612,0,6,"APSIM","5_61",5,6,1
2004,0,0.605,6.2,"APSIM","5_61",5,6,1
2005,2.118,0,6.2,"APSIM","5_61",5,6,1
2006,0,1.419,6.3,"APSIM","5_61",5,6,1
2007,2.117,0,6.3,"APSIM","5_61",5,6,1
2008,0,0.752,6,"APSIM","5_61",5,6,1
2009,1.245,0,6,"APSIM","5_61",5,6,1
2010,0,1.041,6,"APSIM","5_61",5,6,1
2011,0,0,6.2,"APSIM","5_61",5,6,1
2012,0,1.281,5.8,"APSIM","5_61",5,6,1
2013,1.687,0,6,"APSIM","5_61",5,6,1
2014,0,1.01,5.8,"APSIM","5_61",5,6,1
2015,2.595,0,5.8,"APSIM","5_61",5,6,1
2016,0,0.615,6,"APSIM","5_61",5,6,1
2017,1.645,0,5.9,"APSIM","5_61",5,6,1
2018,0,1.086,5.6,"APSIM","5_61",5,6,1
2019,1.822,0,5.8,"APSIM","5_61",5,6,1
2020,0,0.544,5.7,"APSIM","5_61",5,6,1
2021,2.564,0,5.8,"APSIM","5_61",5,6,1
2022,0,0.841,10.2,"APSIM","5_61",5,6,1
2023,1.704,0,10.2,"APSIM","5_61",5,6,1
2024,0,0.963,10.3,"APSIM","5_61",5,6,1
2025,1.383,0,10.5,"APSIM","5_61",5,6,1
2026,0,0.447,10.5,"APSIM","5_61",5,6,1
2027,1.878,0,10.5,"APSIM","5_61",5,6,1
2028,0,0.739,10,"APSIM","5_61",5,6,1
2029,0.259,0,9.8,"APSIM","5_61",5,6,1
2030,0,0.653,10.1,"APSIM","5_61",5,6,1
2031,2.453,0,10.1,"APSIM","5_61",5,6,1
2032,0,0.764,10.2,"APSIM","5_61",5,6,1
2033,1.487,0,10.2,"APSIM","5_61",5,6,1
2034,0,0.351,10,"APSIM","5_61",5,6,1
2035,1.766,0,9.9,"APSIM","5_61",5,6,1
2036,0,0.279,9.8,"APSIM","5_61",5,6,1
2037,1.879,0,9.7,"APSIM","5_61",5,6,1
2038,0,0.828,9.5,"APSIM","5_61",5,6,1
2039,2.409,0,9.6,"APSIM","5_61",5,6,1
2040,0,0.302,9.5,"APSIM","5_61",5,6,1
2041,1.766,0,9.3,"APSIM","5_61",5,6,1
2042,0,0.724,9.2,"APSIM","5_61",5,6,1
2043,1.758,0,9.3,"APSIM","5_61",5,6,1
2044,0,0.375,9.3,"APSIM","5_61",5,6,1
2045,1.607,0,9.3,"APSIM","5_61",5,6,1
2046,0,0.704,9.2,"APSIM","5_61",5,6,1
2047,1.335,0,9.3,"APSIM","5_61",5,6,1
2048,0,0.587,9.1,"APSIM","5_61",5,6,1
2049,1.209,0,9.3,"APSIM","5_61",5,6,1
2050,0,0.776,9.3,"APSIM","5_61",5,6,1
