"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1987,0,0.142,1.2,"APSIM","5_64",5,6,4
1988,0,0.86,1.6,"APSIM","5_64",5,6,4
1989,0,0.811,1.9,"APSIM","5_64",5,6,4
1990,0,0.507,2.4,"APSIM","5_64",5,6,4
1991,0,0.618,3.2,"APSIM","5_64",5,6,4
1992,0,0.735,3.7,"APSIM","5_64",5,6,4
1993,0,0.406,4.1,"APSIM","5_64",5,6,4
1994,0,0.396,4.4,"APSIM","5_64",5,6,4
1995,0,0.481,4.7,"APSIM","5_64",5,6,4
1996,0,0.897,4.7,"APSIM","5_64",5,6,4
1997,0,0.87,4.9,"APSIM","5_64",5,6,4
1998,0,0.775,5.3,"APSIM","5_64",5,6,4
1999,0,0.524,5.6,"APSIM","5_64",5,6,4
2000,0,0.436,5.7,"APSIM","5_64",5,6,4
2001,0,0.183,5.9,"APSIM","5_64",5,6,4
2002,0,1.303,5.8,"APSIM","5_64",5,6,4
2003,1.612,0,6,"APSIM","5_64",5,6,4
2004,0,0.605,6.2,"APSIM","5_64",5,6,4
2005,2.118,0,6.2,"APSIM","5_64",5,6,4
2006,0,1.419,6.3,"APSIM","5_64",5,6,4
2007,2.117,0,6.3,"APSIM","5_64",5,6,4
2008,0,0.752,6,"APSIM","5_64",5,6,4
2009,1.245,0,6,"APSIM","5_64",5,6,4
2010,0,1.041,6,"APSIM","5_64",5,6,4
2011,0,0,6.2,"APSIM","5_64",5,6,4
2012,0,1.281,5.8,"APSIM","5_64",5,6,4
2013,1.687,0,6,"APSIM","5_64",5,6,4
2014,0,1.01,5.8,"APSIM","5_64",5,6,4
2015,2.595,0,5.8,"APSIM","5_64",5,6,4
2016,0,0.615,6,"APSIM","5_64",5,6,4
2017,1.645,0,5.9,"APSIM","5_64",5,6,4
2018,0,1.086,5.6,"APSIM","5_64",5,6,4
2019,1.822,0,5.8,"APSIM","5_64",5,6,4
2020,0,0.544,5.7,"APSIM","5_64",5,6,4
2021,2.564,0,5.8,"APSIM","5_64",5,6,4
2022,0,0.795,24.6,"APSIM","5_64",5,6,4
2023,2.247,0,24.4,"APSIM","5_64",5,6,4
2024,0,0.906,24.5,"APSIM","5_64",5,6,4
2025,1.298,0,24.6,"APSIM","5_64",5,6,4
2026,0,0.419,24.3,"APSIM","5_64",5,6,4
2027,1.937,0,24.2,"APSIM","5_64",5,6,4
2028,0,0.728,23.6,"APSIM","5_64",5,6,4
2029,0.252,0,23.5,"APSIM","5_64",5,6,4
2030,0,0.714,23.6,"APSIM","5_64",5,6,4
2031,2.443,0,23.6,"APSIM","5_64",5,6,4
2032,0,0.726,23.6,"APSIM","5_64",5,6,4
2033,1.549,0,23.6,"APSIM","5_64",5,6,4
2034,0,0.386,23.2,"APSIM","5_64",5,6,4
2035,1.771,0,23.1,"APSIM","5_64",5,6,4
2036,0,0.165,22.9,"APSIM","5_64",5,6,4
2037,2,0,22.7,"APSIM","5_64",5,6,4
2038,0,0.906,22.4,"APSIM","5_64",5,6,4
2039,2.521,0,22.5,"APSIM","5_64",5,6,4
2040,0,0.293,22.3,"APSIM","5_64",5,6,4
2041,1.8,0,22.1,"APSIM","5_64",5,6,4
2042,0,0.688,21.9,"APSIM","5_64",5,6,4
2043,1.802,0,22,"APSIM","5_64",5,6,4
2044,0,0.362,22,"APSIM","5_64",5,6,4
2045,1.656,0,21.9,"APSIM","5_64",5,6,4
2046,0,0.715,21.7,"APSIM","5_64",5,6,4
2047,1.41,0,21.8,"APSIM","5_64",5,6,4
2048,0,0.565,21.5,"APSIM","5_64",5,6,4
2049,1.224,0,21.8,"APSIM","5_64",5,6,4
2050,0,0.755,21.7,"APSIM","5_64",5,6,4
