time,dayofyr,crpval,agcacc,bgcjacc,bgcmacc,cgrain,egrain(N),egrain(P),egrain(S),crmvst,ermvst(N),ermvst(P),ermvst(S),cstraw,estraw(N),estraw(P),estraw(S),stdstraw,estdstraw(N),estdstraw(P),estdstraw(S),addsdc,addsde(N),addsde(P),addsde(S),resid,reside(N),reside(P),reside(S),irrapp,fertapp(N),fertapp(P),fertapp(S),afertapp(N),afertapp(P),afertapp(S),omadapp,omaeapp(N),omaeapp(P),omaeapp(S),strmac(1),strmac(2),strmac(3),strmac(4),strmac(5),strmac(6),strmac(7),strmac(8),cgracc,egracc(N),egracc(P),egracc(S),accrst,accrste(N),accrste(P),accrste(S),ctubesj,etubesj(N),etubesj(P),etubesj(S),ctubesm,etubesm(N),etubesm(P),etubesm(S),srfclittrj,esrfclittrj(N),esrfclittrj(P),esrfclittrj(S),soillittrj,esoillittrj(N),esoillittrj(P),esoillittrj(S),srfclittrm,esrfclittrm(N),esrfclittrm(P),esrfclittrm(S),soillittrm,esoillittrm(N),esoillittrm(P),esoillittrm(S)
2022.83,323,'COT68',129.0121,33.5289,1.7647,35.2854,1.6869,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.7454,0.1511,0.0000,0.0000,74.9814,0.6046,0.0000,0.0000,0.0000,1.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9154,0.0045,0.0000,0.0000,0.9161,0.0473,0.0000,0.0000,35.2854,1.6869,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4739,0.0679,0.0000,0.0000,21.3396,0.4170,0.0000,0.0000,1.2761,0.0249,0.0000,0.0000,7.8386,0.1530,0.0000,0.0000
2023.83,315,'SORG99',135.1878,47.9336,2.5228,66.2308,2.5003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7914,0.1466,0.0000,0.0000,55.1656,0.5863,0.0000,0.0000,0.0000,1.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1834,0.0093,0.0000,0.0000,66.2308,2.5003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9636,0.1032,0.0000,0.0000,30.4908,0.6340,0.0000,0.0000,1.8264,0.0391,0.0000,0.0000,11.2193,0.2399,0.0000,0.0000
2024.83,323,'COT68',209.0356,54.7066,2.8793,69.3195,2.5446,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.9432,0.1603,0.0000,0.0000,111.7729,0.6412,0.0000,0.0000,0.0000,1.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5371,0.0314,0.0000,0.0000,69.3195,2.5446,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.8326,0.1136,0.0000,0.0000,35.8286,0.6978,0.0000,0.0000,1.9344,0.0383,0.0000,0.0000,11.8825,0.2353,0.0000,0.0000
2025.83,315,'SORG99',128.8340,51.5011,2.7106,57.3953,1.9181,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.2877,0.1366,0.0000,0.0000,57.1509,0.5463,0.0000,0.0000,0.0000,1.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3163,0.0139,0.0000,0.0000,57.3953,1.9181,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.2081,0.0998,0.0000,0.0000,31.9927,0.6132,0.0000,0.0000,2.0700,0.0400,0.0000,0.0000,12.7160,0.2456,0.0000,0.0000
2026.83,323,'COT68',166.6787,30.4256,1.6013,52.5410,2.4874,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.8275,0.1735,0.0000,0.0000,91.3102,0.6940,0.0000,0.0000,0.0000,1.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0528,0.0027,0.0000,0.0000,52.5410,2.4874,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3334,0.0699,0.0000,0.0000,20.4766,0.4292,0.0000,0.0000,1.0047,0.0214,0.0000,0.0000,6.1719,0.1312,0.0000,0.0000
2027.83,315,'SORG99',127.9556,51.0089,2.6847,59.8436,1.9693,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6224,0.1274,0.0000,0.0000,54.4896,0.5096,0.0000,0.0000,0.0000,1.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3039,0.0156,0.0000,0.0000,59.8436,1.9693,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.2131,0.1000,0.0000,0.0000,32.0236,0.6142,0.0000,0.0000,2.0043,0.0386,0.0000,0.0000,12.3119,0.2369,0.0000,0.0000
2028.83,323,'COT68',187.0489,54.0582,2.8452,55.5622,2.1674,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.2973,0.1688,0.0000,0.0000,105.1894,0.6752,0.0000,0.0000,0.0000,1.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3692,0.0199,0.0000,0.0000,55.5622,2.1674,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5150,0.1054,0.0000,0.0000,33.8776,0.6472,0.0000,0.0000,2.1248,0.0403,0.0000,0.0000,13.0522,0.2476,0.0000,0.0000
2029.83,315,'SORG99',99.3306,39.1019,2.0580,42.2598,1.7765,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4141,0.1377,0.0000,0.0000,45.6566,0.5509,0.0000,0.0000,0.0000,1.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2043,0.0097,0.0000,0.0000,42.2598,1.7765,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9553,0.0802,0.0000,0.0000,24.2970,0.4928,0.0000,0.0000,1.5727,0.0322,0.0000,0.0000,9.6606,0.1979,0.0000,0.0000
2030.83,323,'COT68',203.1636,50.5268,2.6593,58.2075,2.3546,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.9912,0.1953,0.0000,0.0000,115.9649,0.7813,0.0000,0.0000,0.0000,1.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5988,0.0796,0.0000,0.0000,0.3368,0.0214,0.0000,0.0000,58.2075,2.3546,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3742,0.1048,0.0000,0.0000,33.0127,0.6436,0.0000,0.0000,1.7981,0.0349,0.0000,0.0000,11.0454,0.2146,0.0000,0.0000
2031.83,315,'SORG99',137.5463,56.8094,2.9900,62.4904,2.1490,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0112,0.1473,0.0000,0.0000,60.0447,0.5893,0.0000,0.0000,0.0000,1.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1108,0.0035,0.0000,0.0000,0.0513,0.0031,0.0000,0.0000,62.4904,2.1490,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.7904,0.1134,0.0000,0.0000,35.5694,0.6967,0.0000,0.0000,2.2463,0.0441,0.0000,0.0000,13.7989,0.2710,0.0000,0.0000
