'LRF equilibrium (shortgrass prairie ecosystem)- based on 1.5 Mg C/ha-1 annually for 30 Mg ha-1 in top 10 cm'
0.02	0	1
0.02	0	1
0.02	0	1
0.09	0	1
0.07	0	1
0.07	0	1
0.02	0	1
0.02	0	1
0.28	0	1
0.28	0	1
0.28	0	1
0.02	0	1
