"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,0,0,0,33.4,"APSIM","1_3",1,3,""
1990,5.629,0,0,33.2,"APSIM","1_3",1,3,""
1991,0,4.331,0,33.2,"APSIM","1_3",1,3,""
1992,0,0,0.969,34.5,"APSIM","1_3",1,3,""
1993,6.533,0,0,34.2,"APSIM","1_3",1,3,""
1994,0,2.237,0,34.3,"APSIM","1_3",1,3,""
1995,0,0,2.83,34.7,"APSIM","1_3",1,3,""
1996,4.233,0,0,34.7,"APSIM","1_3",1,3,""
1997,0,2.162,0,34.8,"APSIM","1_3",1,3,""
1998,0,0,2.557,35.6,"APSIM","1_3",1,3,""
1999,6.313,0,0,35.3,"APSIM","1_3",1,3,""
2000,0,2.205,0,35.6,"APSIM","1_3",1,3,""
2001,0,0,4.219,36.1,"APSIM","1_3",1,3,""
2002,4.13,0,0,36.2,"APSIM","1_3",1,3,""
2003,0,2.345,0,36.3,"APSIM","1_3",1,3,""
2004,0,0,3.517,36.8,"APSIM","1_3",1,3,""
2005,5.326,0,0,36.7,"APSIM","1_3",1,3,""
2006,0,2.369,0,36.9,"APSIM","1_3",1,3,""
2007,0,0,3.182,37.2,"APSIM","1_3",1,3,""
2008,5.55,0,0,37.2,"APSIM","1_3",1,3,""
2009,0,2.915,0,37.3,"APSIM","1_3",1,3,""
2010,0,0,3.814,38.1,"APSIM","1_3",1,3,""
2011,6.305,0,0,38.2,"APSIM","1_3",1,3,""
2012,0,2.2,0,38.2,"APSIM","1_3",1,3,""
2013,0,0,2.87,38.4,"APSIM","1_3",1,3,""
2014,5.33,0,0,38.3,"APSIM","1_3",1,3,""
2015,0,3.758,0,38.4,"APSIM","1_3",1,3,""
2016,0,0,5.102,39.3,"APSIM","1_3",1,3,""
2017,6.024,0,0,39.2,"APSIM","1_3",1,3,""
2018,0,0.46,0,39.4,"APSIM","1_3",1,3,""
2019,0,0,4.591,39.7,"APSIM","1_3",1,3,""
2020,5.868,0,0,39.8,"APSIM","1_3",1,3,""
2021,0,2.97,0,39.9,"APSIM","1_3",1,3,""
2022,0,0,3.153,39.9,"APSIM","1_3",1,3,""
2023,4.152,0,0,40.1,"APSIM","1_3",1,3,""
2024,0,1.676,0,40.2,"APSIM","1_3",1,3,""
2025,0,0,4.857,40.7,"APSIM","1_3",1,3,""
2026,5.014,0,0,41,"APSIM","1_3",1,3,""
2027,0,1.566,0,41.1,"APSIM","1_3",1,3,""
2028,0,0,5.32,41.2,"APSIM","1_3",1,3,""
2029,3.975,0,0,41.4,"APSIM","1_3",1,3,""
2030,0,3.353,0,41.4,"APSIM","1_3",1,3,""
2031,0,0,3.605,41.7,"APSIM","1_3",1,3,""
2032,6.031,0,0,41.8,"APSIM","1_3",1,3,""
2033,0,1.743,0,41.8,"APSIM","1_3",1,3,""
2034,0,0,4.291,41.9,"APSIM","1_3",1,3,""
2035,3.642,0,0,42,"APSIM","1_3",1,3,""
2036,0,1.516,0,42.1,"APSIM","1_3",1,3,""
2037,0,0,3.865,42.3,"APSIM","1_3",1,3,""
2038,4.36,0,0,42.4,"APSIM","1_3",1,3,""
2039,0,2.318,0,42.5,"APSIM","1_3",1,3,""
2040,0,0,3.753,42.6,"APSIM","1_3",1,3,""
2041,5.893,0,0,42.8,"APSIM","1_3",1,3,""
2042,0,1.246,0,42.8,"APSIM","1_3",1,3,""
2043,0,0,4.309,43.2,"APSIM","1_3",1,3,""
2044,4.864,0,0,43.3,"APSIM","1_3",1,3,""
2045,0,1.623,0,43.4,"APSIM","1_3",1,3,""
2046,0,0,4.403,43.6,"APSIM","1_3",1,3,""
2047,5.247,0,0,43.6,"APSIM","1_3",1,3,""
2048,0,1.817,0,43.7,"APSIM","1_3",1,3,""
2049,0,0,3.275,43.9,"APSIM","1_3",1,3,""
2050,7.282,0,0,43.8,"APSIM","1_3",1,3,""
