"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,6.759,0,0,30.6,"APSIM","5_65",5,6,5
1990,0,2.367,0,30.6,"APSIM","5_65",5,6,5
1991,7.623,0,0,31.9,"APSIM","5_65",5,6,5
1992,0,1.353,0,32,"APSIM","5_65",5,6,5
1993,7.93,0,0,32.8,"APSIM","5_65",5,6,5
1994,0,2.231,0,33.1,"APSIM","5_65",5,6,5
1995,0,0,4.248,33.4,"APSIM","5_65",5,6,5
1996,6.985,0,0,33.6,"APSIM","5_65",5,6,5
1997,0,1.62,0,34,"APSIM","5_65",5,6,5
1998,0,0,3.502,34.5,"APSIM","5_65",5,6,5
1999,6.877,0,0,34.1,"APSIM","5_65",5,6,5
2000,0,2.154,0,34.4,"APSIM","5_65",5,6,5
2001,0,0,5.511,34.9,"APSIM","5_65",5,6,5
2002,6.074,0,0,35.1,"APSIM","5_65",5,6,5
2003,0,1.945,0,35.5,"APSIM","5_65",5,6,5
2004,0,0,4.221,35.8,"APSIM","5_65",5,6,5
2005,5.599,0,0,35.7,"APSIM","5_65",5,6,5
2006,0,1.943,0,36.1,"APSIM","5_65",5,6,5
2007,0,0,4.05,36.4,"APSIM","5_65",5,6,5
2008,6.838,0,0,36.4,"APSIM","5_65",5,6,5
2009,0,2.68,0,36.6,"APSIM","5_65",5,6,5
2010,0,0,4.187,37.3,"APSIM","5_65",5,6,5
2011,8.066,0,0,37.2,"APSIM","5_65",5,6,5
2012,0,1.947,0,37.4,"APSIM","5_65",5,6,5
2013,0,0,3.271,37.7,"APSIM","5_65",5,6,5
2014,8.629,0,0,37.7,"APSIM","5_65",5,6,5
2015,0,3.216,0,38,"APSIM","5_65",5,6,5
2016,0,0,5.799,38.7,"APSIM","5_65",5,6,5
2017,7.749,0,0,38.6,"APSIM","5_65",5,6,5
2018,0,0.684,0,38.9,"APSIM","5_65",5,6,5
2019,0,0,5.133,39.1,"APSIM","5_65",5,6,5
2020,7.122,0,0,39.3,"APSIM","5_65",5,6,5
2021,0,3.661,0,39.5,"APSIM","5_65",5,6,5
2022,0,0,5.28,92.2,"APSIM","5_65",5,6,5
2023,6.844,0,0,92.3,"APSIM","5_65",5,6,5
2024,0,1.962,0,92.5,"APSIM","5_65",5,6,5
2025,0,0,4.844,92.9,"APSIM","5_65",5,6,5
2026,7.294,0,0,92.6,"APSIM","5_65",5,6,5
2027,0,2.203,0,92.8,"APSIM","5_65",5,6,5
2028,0,0,3.942,93.1,"APSIM","5_65",5,6,5
2029,1.993,0,0,92.5,"APSIM","5_65",5,6,5
2030,0,2.831,0,92.5,"APSIM","5_65",5,6,5
2031,0,0,4.801,92.9,"APSIM","5_65",5,6,5
2032,4.831,0,0,92.5,"APSIM","5_65",5,6,5
2033,0,3.081,0,92.4,"APSIM","5_65",5,6,5
2034,0,0,5.003,92.5,"APSIM","5_65",5,6,5
2035,7.568,0,0,92.2,"APSIM","5_65",5,6,5
2036,0,2.619,0,92.3,"APSIM","5_65",5,6,5
2037,0,0,4.582,92.5,"APSIM","5_65",5,6,5
2038,5.092,0,0,92,"APSIM","5_65",5,6,5
2039,0,2.128,0,91.9,"APSIM","5_65",5,6,5
2040,0,0,4.188,92.1,"APSIM","5_65",5,6,5
2041,0,0,0,91.6,"APSIM","5_65",5,6,5
2042,0,2.142,0,91.6,"APSIM","5_65",5,6,5
2043,0,0,4.631,91.7,"APSIM","5_65",5,6,5
2044,0.08,0,0,91.5,"APSIM","5_65",5,6,5
2045,0,2.327,0,91.6,"APSIM","5_65",5,6,5
2046,0,0,4.902,91.9,"APSIM","5_65",5,6,5
2047,3.498,0,0,91.5,"APSIM","5_65",5,6,5
2048,0,2.933,0,91.7,"APSIM","5_65",5,6,5
2049,0,0,3.607,92.1,"APSIM","5_65",5,6,5
2050,0,0,0,91.6,"APSIM","5_65",5,6,5
