"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,6.819,0,0,28,"APSIM","1_51",1,5,1
1990,0,2.337,0,28,"APSIM","1_51",1,5,1
1991,7.613,0,0,28.6,"APSIM","1_51",1,5,1
1992,0,1.353,0,28.6,"APSIM","1_51",1,5,1
1993,7.648,0,0,29,"APSIM","1_51",1,5,1
1994,0,2.231,0,29.1,"APSIM","1_51",1,5,1
1995,0,0,4.11,29.4,"APSIM","1_51",1,5,1
1996,7.713,0,0,29.5,"APSIM","1_51",1,5,1
1997,0,1.623,0,29.7,"APSIM","1_51",1,5,1
1998,0,0,3.472,30.1,"APSIM","1_51",1,5,1
1999,7.59,0,0,29.9,"APSIM","1_51",1,5,1
2000,0,2.154,0,29.9,"APSIM","1_51",1,5,1
2001,0,0,4.76,30.3,"APSIM","1_51",1,5,1
2002,6.668,0,0,30.4,"APSIM","1_51",1,5,1
2003,0,2.145,0,30.5,"APSIM","1_51",1,5,1
2004,0,0,4.022,30.8,"APSIM","1_51",1,5,1
2005,5.645,0,0,30.7,"APSIM","1_51",1,5,1
2006,0,1.923,0,30.9,"APSIM","1_51",1,5,1
2007,0,0,3.801,31.1,"APSIM","1_51",1,5,1
2008,7.762,0,0,31.2,"APSIM","1_51",1,5,1
2009,0,2.64,0,31.2,"APSIM","1_51",1,5,1
2010,0,0,3.848,31.6,"APSIM","1_51",1,5,1
2011,8.031,0,0,31.5,"APSIM","1_51",1,5,1
2012,0,2.034,0,31.5,"APSIM","1_51",1,5,1
2013,0,0,3.011,31.7,"APSIM","1_51",1,5,1
2014,8.886,0,0,31.7,"APSIM","1_51",1,5,1
2015,0,3.215,0,31.8,"APSIM","1_51",1,5,1
2016,0,0,5.389,32.3,"APSIM","1_51",1,5,1
2017,8.846,0,0,32.3,"APSIM","1_51",1,5,1
2018,0,0.644,0,32.4,"APSIM","1_51",1,5,1
2019,0,0,5.044,32.6,"APSIM","1_51",1,5,1
2020,7.426,0,0,32.7,"APSIM","1_51",1,5,1
2021,0,3.661,0,32.8,"APSIM","1_51",1,5,1
2022,0,0,3.238,32.7,"APSIM","1_51",1,5,1
2023,8.363,0,0,32.8,"APSIM","1_51",1,5,1
2024,0,2.244,0,32.9,"APSIM","1_51",1,5,1
2025,0,0,4.932,33,"APSIM","1_51",1,5,1
2026,8.598,0,0,33.1,"APSIM","1_51",1,5,1
2027,0,2.032,0,33.2,"APSIM","1_51",1,5,1
2028,0,0,5.077,33.6,"APSIM","1_51",1,5,1
2029,7.694,0,0,33.6,"APSIM","1_51",1,5,1
2030,0,3.335,0,33.7,"APSIM","1_51",1,5,1
2031,0,0,3.762,33.8,"APSIM","1_51",1,5,1
2032,9.326,0,0,33.9,"APSIM","1_51",1,5,1
2033,0,2.146,0,33.9,"APSIM","1_51",1,5,1
2034,0,0,4.528,34.1,"APSIM","1_51",1,5,1
2035,6.319,0,0,34.1,"APSIM","1_51",1,5,1
2036,0,2.091,0,34.3,"APSIM","1_51",1,5,1
2037,0,0,4.177,34.5,"APSIM","1_51",1,5,1
2038,9.105,0,0,34.4,"APSIM","1_51",1,5,1
2039,0,2.919,0,34.5,"APSIM","1_51",1,5,1
2040,0,0,3.963,34.9,"APSIM","1_51",1,5,1
2041,9.021,0,0,34.9,"APSIM","1_51",1,5,1
2042,0,2.12,0,35,"APSIM","1_51",1,5,1
2043,0,0,4.514,35.3,"APSIM","1_51",1,5,1
2044,8.515,0,0,35.3,"APSIM","1_51",1,5,1
2045,0,2.169,0,35.3,"APSIM","1_51",1,5,1
2046,0,0,4.535,35.5,"APSIM","1_51",1,5,1
2047,8.3,0,0,35.5,"APSIM","1_51",1,5,1
2048,0,2.491,0,35.6,"APSIM","1_51",1,5,1
2049,0,0,3.314,36.1,"APSIM","1_51",1,5,1
2050,8.911,0,0,36,"APSIM","1_51",1,5,1
