"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,6.836,0,0,32.8,"APSIM","1_55",1,5,5
1990,0,2.366,0,32.8,"APSIM","1_55",1,5,5
1991,8.196,0,0,33.5,"APSIM","1_55",1,5,5
1992,0,1.314,0,34,"APSIM","1_55",1,5,5
1993,7.922,0,0,34.2,"APSIM","1_55",1,5,5
1994,0,2.412,0,34.3,"APSIM","1_55",1,5,5
1995,0,0,4.224,34.7,"APSIM","1_55",1,5,5
1996,7.567,0,0,34.8,"APSIM","1_55",1,5,5
1997,0,1.627,0,34.9,"APSIM","1_55",1,5,5
1998,0,0,3.534,35.3,"APSIM","1_55",1,5,5
1999,7.708,0,0,35.1,"APSIM","1_55",1,5,5
2000,0,2.047,0,35.3,"APSIM","1_55",1,5,5
2001,0,0,5.475,35.7,"APSIM","1_55",1,5,5
2002,6.68,0,0,35.8,"APSIM","1_55",1,5,5
2003,0,2.149,0,36,"APSIM","1_55",1,5,5
2004,0,0,4.258,36.3,"APSIM","1_55",1,5,5
2005,6.43,0,0,36.1,"APSIM","1_55",1,5,5
2006,0,1.82,0,36.4,"APSIM","1_55",1,5,5
2007,0,0,4.058,36.5,"APSIM","1_55",1,5,5
2008,7.632,0,0,36.6,"APSIM","1_55",1,5,5
2009,0,2.595,0,36.6,"APSIM","1_55",1,5,5
2010,0,0,4.071,37.2,"APSIM","1_55",1,5,5
2011,7.856,0,0,37,"APSIM","1_55",1,5,5
2012,0,2.038,0,37.1,"APSIM","1_55",1,5,5
2013,0,0,3.165,37.4,"APSIM","1_55",1,5,5
2014,9.086,0,0,37.4,"APSIM","1_55",1,5,5
2015,0,3.208,0,37.7,"APSIM","1_55",1,5,5
2016,0,0,5.926,38.1,"APSIM","1_55",1,5,5
2017,8.623,0,0,38.1,"APSIM","1_55",1,5,5
2018,0,0.122,0,38.4,"APSIM","1_55",1,5,5
2019,0,0,5.074,38.7,"APSIM","1_55",1,5,5
2020,7.439,0,0,38.7,"APSIM","1_55",1,5,5
2021,0,3.688,0,38.8,"APSIM","1_55",1,5,5
2022,0,0,3.462,38.8,"APSIM","1_55",1,5,5
2023,8.492,0,0,38.9,"APSIM","1_55",1,5,5
2024,0,2.244,0,39.1,"APSIM","1_55",1,5,5
2025,0,0,5.259,39.1,"APSIM","1_55",1,5,5
2026,8.656,0,0,39.3,"APSIM","1_55",1,5,5
2027,0,2.091,0,39.5,"APSIM","1_55",1,5,5
2028,0,0,5.108,40,"APSIM","1_55",1,5,5
2029,7.612,0,0,40,"APSIM","1_55",1,5,5
2030,0,3.337,0,40.1,"APSIM","1_55",1,5,5
2031,0,0,4.159,40.4,"APSIM","1_55",1,5,5
2032,9.475,0,0,40.3,"APSIM","1_55",1,5,5
2033,0,2.147,0,40.4,"APSIM","1_55",1,5,5
2034,0,0,5.008,40.7,"APSIM","1_55",1,5,5
2035,6.244,0,0,40.6,"APSIM","1_55",1,5,5
2036,0,2.057,0,40.8,"APSIM","1_55",1,5,5
2037,0,0,4.367,40.9,"APSIM","1_55",1,5,5
2038,9.022,0,0,40.9,"APSIM","1_55",1,5,5
2039,0,3.078,0,41,"APSIM","1_55",1,5,5
2040,0,0,4.574,41.5,"APSIM","1_55",1,5,5
2041,9.141,0,0,41.5,"APSIM","1_55",1,5,5
2042,0,2.232,0,41.7,"APSIM","1_55",1,5,5
2043,0,0,4.859,42.2,"APSIM","1_55",1,5,5
2044,8.432,0,0,42.1,"APSIM","1_55",1,5,5
2045,0,2.232,0,42.1,"APSIM","1_55",1,5,5
2046,0,0,4.633,42.3,"APSIM","1_55",1,5,5
2047,8.464,0,0,42.3,"APSIM","1_55",1,5,5
2048,0,2.497,0,42.4,"APSIM","1_55",1,5,5
2049,0,0,3.613,42.8,"APSIM","1_55",1,5,5
2050,8.864,0,0,42.6,"APSIM","1_55",1,5,5
