"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,6.751,0,0,28,"APSIM","5_53",5,5,3
1990,0,2.367,0,28.1,"APSIM","5_53",5,5,3
1991,7.622,0,0,29.3,"APSIM","5_53",5,5,3
1992,0,1.353,0,29.4,"APSIM","5_53",5,5,3
1993,7.929,0,0,30.3,"APSIM","5_53",5,5,3
1994,0,2.231,0,30.5,"APSIM","5_53",5,5,3
1995,0,0,4.246,30.9,"APSIM","5_53",5,5,3
1996,6.987,0,0,31.1,"APSIM","5_53",5,5,3
1997,0,1.62,0,31.4,"APSIM","5_53",5,5,3
1998,0,0,3.501,32,"APSIM","5_53",5,5,3
1999,6.876,0,0,31.6,"APSIM","5_53",5,5,3
2000,0,2.154,0,31.9,"APSIM","5_53",5,5,3
2001,0,0,5.504,32.4,"APSIM","5_53",5,5,3
2002,6.074,0,0,32.6,"APSIM","5_53",5,5,3
2003,0,1.945,0,33,"APSIM","5_53",5,5,3
2004,0,0,4.22,33.3,"APSIM","5_53",5,5,3
2005,5.598,0,0,33.3,"APSIM","5_53",5,5,3
2006,0,1.943,0,33.6,"APSIM","5_53",5,5,3
2007,0,0,4.049,33.9,"APSIM","5_53",5,5,3
2008,6.838,0,0,34,"APSIM","5_53",5,5,3
2009,0,2.68,0,34.1,"APSIM","5_53",5,5,3
2010,0,0,4.184,34.8,"APSIM","5_53",5,5,3
2011,8.066,0,0,34.8,"APSIM","5_53",5,5,3
2012,0,1.947,0,35,"APSIM","5_53",5,5,3
2013,0,0,3.269,35.2,"APSIM","5_53",5,5,3
2014,8.632,0,0,35.2,"APSIM","5_53",5,5,3
2015,0,3.216,0,35.5,"APSIM","5_53",5,5,3
2016,0,0,5.796,36.3,"APSIM","5_53",5,5,3
2017,7.749,0,0,36.2,"APSIM","5_53",5,5,3
2018,0,0.684,0,36.5,"APSIM","5_53",5,5,3
2019,0,0,5.133,36.7,"APSIM","5_53",5,5,3
2020,7.123,0,0,36.9,"APSIM","5_53",5,5,3
2021,0,3.661,0,37.1,"APSIM","5_53",5,5,3
2022,0,0,5.385,37,"APSIM","5_53",5,5,3
2023,6.821,0,0,37.2,"APSIM","5_53",5,5,3
2024,0,1.926,0,37.6,"APSIM","5_53",5,5,3
2025,0,0,4.859,38.2,"APSIM","5_53",5,5,3
2026,7.2,0,0,38.2,"APSIM","5_53",5,5,3
2027,0,2.166,0,38.6,"APSIM","5_53",5,5,3
2028,0,0,3.891,39,"APSIM","5_53",5,5,3
2029,1.67,0,0,38.7,"APSIM","5_53",5,5,3
2030,0,2.799,0,39,"APSIM","5_53",5,5,3
2031,0,0,4.698,39.5,"APSIM","5_53",5,5,3
2032,4.671,0,0,39.3,"APSIM","5_53",5,5,3
2033,0,3.065,0,39.4,"APSIM","5_53",5,5,3
2034,0,0,5.014,39.7,"APSIM","5_53",5,5,3
2035,7.39,0,0,39.7,"APSIM","5_53",5,5,3
2036,0,2.592,0,39.9,"APSIM","5_53",5,5,3
2037,0,0,4.551,40.3,"APSIM","5_53",5,5,3
2038,4.954,0,0,39.9,"APSIM","5_53",5,5,3
2039,0,2.1,0,40,"APSIM","5_53",5,5,3
2040,0,0,4.09,40.3,"APSIM","5_53",5,5,3
2041,0,0,0,40,"APSIM","5_53",5,5,3
2042,0,2.124,0,40.1,"APSIM","5_53",5,5,3
2043,0,0,4.554,40.4,"APSIM","5_53",5,5,3
2044,0.068,0,0,40.2,"APSIM","5_53",5,5,3
2045,0,2.303,0,40.4,"APSIM","5_53",5,5,3
2046,0,0,4.819,40.8,"APSIM","5_53",5,5,3
2047,3.285,0,0,40.6,"APSIM","5_53",5,5,3
2048,0,2.886,0,40.9,"APSIM","5_53",5,5,3
2049,0,0,3.53,41.4,"APSIM","5_53",5,5,3
2050,0,0,0,40.9,"APSIM","5_53",5,5,3
