"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,6.86,0,0,32.8,"APSIM","5_55",5,5,5
1990,0,2.367,0,32.8,"APSIM","5_55",5,5,5
1991,8.197,0,0,33.5,"APSIM","5_55",5,5,5
1992,0,1.314,0,34,"APSIM","5_55",5,5,5
1993,7.931,0,0,34.2,"APSIM","5_55",5,5,5
1994,0,2.412,0,34.3,"APSIM","5_55",5,5,5
1995,0,0,4.234,34.7,"APSIM","5_55",5,5,5
1996,7.575,0,0,34.8,"APSIM","5_55",5,5,5
1997,0,1.627,0,34.9,"APSIM","5_55",5,5,5
1998,0,0,3.548,35.3,"APSIM","5_55",5,5,5
1999,7.707,0,0,35.1,"APSIM","5_55",5,5,5
2000,0,2.047,0,35.3,"APSIM","5_55",5,5,5
2001,0,0,5.475,35.7,"APSIM","5_55",5,5,5
2002,6.679,0,0,35.7,"APSIM","5_55",5,5,5
2003,0,2.149,0,36,"APSIM","5_55",5,5,5
2004,0,0,4.263,36.2,"APSIM","5_55",5,5,5
2005,6.43,0,0,36.1,"APSIM","5_55",5,5,5
2006,0,1.82,0,36.3,"APSIM","5_55",5,5,5
2007,0,0,4.06,36.5,"APSIM","5_55",5,5,5
2008,7.634,0,0,36.6,"APSIM","5_55",5,5,5
2009,0,2.595,0,36.6,"APSIM","5_55",5,5,5
2010,0,0,4.093,37.1,"APSIM","5_55",5,5,5
2011,7.856,0,0,37,"APSIM","5_55",5,5,5
2012,0,2.038,0,37,"APSIM","5_55",5,5,5
2013,0,0,3.189,37.3,"APSIM","5_55",5,5,5
2014,9.085,0,0,37.3,"APSIM","5_55",5,5,5
2015,0,3.208,0,37.6,"APSIM","5_55",5,5,5
2016,0,0,5.939,38.1,"APSIM","5_55",5,5,5
2017,8.623,0,0,38,"APSIM","5_55",5,5,5
2018,0,0.122,0,38.3,"APSIM","5_55",5,5,5
2019,0,0,5.078,38.6,"APSIM","5_55",5,5,5
2020,7.439,0,0,38.6,"APSIM","5_55",5,5,5
2021,0,3.688,0,38.7,"APSIM","5_55",5,5,5
2022,0,0,5.235,38.7,"APSIM","5_55",5,5,5
2023,6.674,0,0,38.8,"APSIM","5_55",5,5,5
2024,0,2.304,0,39,"APSIM","5_55",5,5,5
2025,0,0,5.254,39.3,"APSIM","5_55",5,5,5
2026,7.294,0,0,39.3,"APSIM","5_55",5,5,5
2027,0,2.426,0,39.5,"APSIM","5_55",5,5,5
2028,0,0,4.314,40,"APSIM","5_55",5,5,5
2029,3.784,0,0,39.8,"APSIM","5_55",5,5,5
2030,0,3.062,0,40.1,"APSIM","5_55",5,5,5
2031,0,0,5.323,40.4,"APSIM","5_55",5,5,5
2032,5.074,0,0,40.3,"APSIM","5_55",5,5,5
2033,0,3.304,0,40.5,"APSIM","5_55",5,5,5
2034,0,0,5.149,40.7,"APSIM","5_55",5,5,5
2035,8.116,0,0,40.6,"APSIM","5_55",5,5,5
2036,0,3.322,0,40.7,"APSIM","5_55",5,5,5
2037,0,0,4.972,40.8,"APSIM","5_55",5,5,5
2038,5.107,0,0,40.6,"APSIM","5_55",5,5,5
2039,0,2.369,0,40.8,"APSIM","5_55",5,5,5
2040,0,0,4.499,41.1,"APSIM","5_55",5,5,5
2041,0,0,0,40.8,"APSIM","5_55",5,5,5
2042,0,2.365,0,41.1,"APSIM","5_55",5,5,5
2043,0,0,5.072,41.3,"APSIM","5_55",5,5,5
2044,0.539,0,0,41.1,"APSIM","5_55",5,5,5
2045,0,2.552,0,41.3,"APSIM","5_55",5,5,5
2046,0,0,5.167,41.6,"APSIM","5_55",5,5,5
2047,4.204,0,0,41.4,"APSIM","5_55",5,5,5
2048,0,3.385,0,41.6,"APSIM","5_55",5,5,5
2049,0,0,3.604,42.1,"APSIM","5_55",5,5,5
2050,0.066,0,0,41.6,"APSIM","5_55",5,5,5
