"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,6.828,0,0,28,"APSIM","5_52",5,5,2
1990,0,2.335,0,28,"APSIM","5_52",5,5,2
1991,7.628,0,0,28.8,"APSIM","5_52",5,5,2
1992,0,1.353,0,28.9,"APSIM","5_52",5,5,2
1993,7.866,0,0,29.5,"APSIM","5_52",5,5,2
1994,0,2.231,0,29.6,"APSIM","5_52",5,5,2
1995,0,0,4.252,30,"APSIM","5_52",5,5,2
1996,7.727,0,0,30.1,"APSIM","5_52",5,5,2
1997,0,1.623,0,30.4,"APSIM","5_52",5,5,2
1998,0,0,3.601,30.8,"APSIM","5_52",5,5,2
1999,7.636,0,0,30.5,"APSIM","5_52",5,5,2
2000,0,2.154,0,30.7,"APSIM","5_52",5,5,2
2001,0,0,5.097,31.1,"APSIM","5_52",5,5,2
2002,6.668,0,0,31.3,"APSIM","5_52",5,5,2
2003,0,2.145,0,31.4,"APSIM","5_52",5,5,2
2004,0,0,4.153,31.7,"APSIM","5_52",5,5,2
2005,5.652,0,0,31.6,"APSIM","5_52",5,5,2
2006,0,1.923,0,31.9,"APSIM","5_52",5,5,2
2007,0,0,4.035,32.1,"APSIM","5_52",5,5,2
2008,7.787,0,0,32.2,"APSIM","5_52",5,5,2
2009,0,2.641,0,32.3,"APSIM","5_52",5,5,2
2010,0,0,4.085,32.8,"APSIM","5_52",5,5,2
2011,8.048,0,0,32.7,"APSIM","5_52",5,5,2
2012,0,2.036,0,32.8,"APSIM","5_52",5,5,2
2013,0,0,3.153,33,"APSIM","5_52",5,5,2
2014,8.972,0,0,33,"APSIM","5_52",5,5,2
2015,0,3.215,0,33.2,"APSIM","5_52",5,5,2
2016,0,0,5.848,33.8,"APSIM","5_52",5,5,2
2017,8.856,0,0,33.8,"APSIM","5_52",5,5,2
2018,0,0.644,0,33.9,"APSIM","5_52",5,5,2
2019,0,0,5.112,34.1,"APSIM","5_52",5,5,2
2020,7.434,0,0,34.3,"APSIM","5_52",5,5,2
2021,0,3.661,0,34.4,"APSIM","5_52",5,5,2
2022,0,0,5.093,34.3,"APSIM","5_52",5,5,2
2023,6.693,0,0,34.4,"APSIM","5_52",5,5,2
2024,0,2.217,0,34.7,"APSIM","5_52",5,5,2
2025,0,0,4.745,35.1,"APSIM","5_52",5,5,2
2026,7.404,0,0,35.1,"APSIM","5_52",5,5,2
2027,0,2.412,0,35.3,"APSIM","5_52",5,5,2
2028,0,0,3.861,35.7,"APSIM","5_52",5,5,2
2029,3.605,0,0,35.5,"APSIM","5_52",5,5,2
2030,0,3.067,0,35.8,"APSIM","5_52",5,5,2
2031,0,0,4.891,36.1,"APSIM","5_52",5,5,2
2032,5.343,0,0,36,"APSIM","5_52",5,5,2
2033,0,3.25,0,36.2,"APSIM","5_52",5,5,2
2034,0,0,4.976,36.5,"APSIM","5_52",5,5,2
2035,8.14,0,0,36.4,"APSIM","5_52",5,5,2
2036,0,3.115,0,36.5,"APSIM","5_52",5,5,2
2037,0,0,4.639,36.8,"APSIM","5_52",5,5,2
2038,5.04,0,0,36.5,"APSIM","5_52",5,5,2
2039,0,2.362,0,36.7,"APSIM","5_52",5,5,2
2040,0,0,4.196,37,"APSIM","5_52",5,5,2
2041,0,0,0,36.6,"APSIM","5_52",5,5,2
2042,0,2.382,0,36.9,"APSIM","5_52",5,5,2
2043,0,0,4.645,37.2,"APSIM","5_52",5,5,2
2044,0.078,0,0,37,"APSIM","5_52",5,5,2
2045,0,2.606,0,37.2,"APSIM","5_52",5,5,2
2046,0,0,4.828,37.5,"APSIM","5_52",5,5,2
2047,4.082,0,0,37.2,"APSIM","5_52",5,5,2
2048,0,3.374,0,37.5,"APSIM","5_52",5,5,2
2049,0,0,3.63,37.9,"APSIM","5_52",5,5,2
2050,0.068,0,0,37.5,"APSIM","5_52",5,5,2
