"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,6.84,0,0,28,"APSIM","5_51",5,5,1
1990,0,2.337,0,28,"APSIM","5_51",5,5,1
1991,7.617,0,0,28.6,"APSIM","5_51",5,5,1
1992,0,1.353,0,28.6,"APSIM","5_51",5,5,1
1993,7.682,0,0,29,"APSIM","5_51",5,5,1
1994,0,2.231,0,29.1,"APSIM","5_51",5,5,1
1995,0,0,4.12,29.4,"APSIM","5_51",5,5,1
1996,7.716,0,0,29.5,"APSIM","5_51",5,5,1
1997,0,1.623,0,29.7,"APSIM","5_51",5,5,1
1998,0,0,3.488,30,"APSIM","5_51",5,5,1
1999,7.593,0,0,29.8,"APSIM","5_51",5,5,1
2000,0,2.154,0,29.9,"APSIM","5_51",5,5,1
2001,0,0,4.758,30.3,"APSIM","5_51",5,5,1
2002,6.668,0,0,30.4,"APSIM","5_51",5,5,1
2003,0,2.145,0,30.5,"APSIM","5_51",5,5,1
2004,0,0,4.035,30.8,"APSIM","5_51",5,5,1
2005,5.645,0,0,30.6,"APSIM","5_51",5,5,1
2006,0,1.923,0,30.9,"APSIM","5_51",5,5,1
2007,0,0,3.804,31.1,"APSIM","5_51",5,5,1
2008,7.763,0,0,31.1,"APSIM","5_51",5,5,1
2009,0,2.64,0,31.1,"APSIM","5_51",5,5,1
2010,0,0,3.868,31.5,"APSIM","5_51",5,5,1
2011,8.031,0,0,31.4,"APSIM","5_51",5,5,1
2012,0,2.034,0,31.4,"APSIM","5_51",5,5,1
2013,0,0,3.03,31.7,"APSIM","5_51",5,5,1
2014,8.882,0,0,31.7,"APSIM","5_51",5,5,1
2015,0,3.215,0,31.7,"APSIM","5_51",5,5,1
2016,0,0,5.408,32.3,"APSIM","5_51",5,5,1
2017,8.848,0,0,32.2,"APSIM","5_51",5,5,1
2018,0,0.644,0,32.3,"APSIM","5_51",5,5,1
2019,0,0,5.052,32.6,"APSIM","5_51",5,5,1
2020,7.426,0,0,32.7,"APSIM","5_51",5,5,1
2021,0,3.661,0,32.7,"APSIM","5_51",5,5,1
2022,0,0,4.744,32.7,"APSIM","5_51",5,5,1
2023,6.693,0,0,32.7,"APSIM","5_51",5,5,1
2024,0,2.217,0,32.9,"APSIM","5_51",5,5,1
2025,0,0,4.557,33.2,"APSIM","5_51",5,5,1
2026,7.404,0,0,33.2,"APSIM","5_51",5,5,1
2027,0,2.412,0,33.3,"APSIM","5_51",5,5,1
2028,0,0,3.723,33.7,"APSIM","5_51",5,5,1
2029,3.605,0,0,33.5,"APSIM","5_51",5,5,1
2030,0,3.067,0,33.9,"APSIM","5_51",5,5,1
2031,0,0,4.799,34.1,"APSIM","5_51",5,5,1
2032,5.342,0,0,34.1,"APSIM","5_51",5,5,1
2033,0,3.249,0,34.2,"APSIM","5_51",5,5,1
2034,0,0,4.931,34.5,"APSIM","5_51",5,5,1
2035,8.14,0,0,34.4,"APSIM","5_51",5,5,1
2036,0,3.114,0,34.5,"APSIM","5_51",5,5,1
2037,0,0,4.531,34.8,"APSIM","5_51",5,5,1
2038,5.04,0,0,34.5,"APSIM","5_51",5,5,1
2039,0,2.362,0,34.7,"APSIM","5_51",5,5,1
2040,0,0,4.156,34.9,"APSIM","5_51",5,5,1
2041,0,0,0,34.6,"APSIM","5_51",5,5,1
2042,0,2.382,0,34.9,"APSIM","5_51",5,5,1
2043,0,0,4.516,35.2,"APSIM","5_51",5,5,1
2044,0.078,0,0,35.1,"APSIM","5_51",5,5,1
2045,0,2.605,0,35.1,"APSIM","5_51",5,5,1
2046,0,0,4.758,35.4,"APSIM","5_51",5,5,1
2047,4.081,0,0,35.2,"APSIM","5_51",5,5,1
2048,0,3.374,0,35.5,"APSIM","5_51",5,5,1
2049,0,0,3.58,35.9,"APSIM","5_51",5,5,1
2050,0.068,0,0,35.4,"APSIM","5_51",5,5,1
