"Model","Climate_Scenario","Mgmt_Scenario","Scenario_Name","Scenario_Abbrev","SW_20cm_first","SW_20cm_change","SW_40cm_first","SW_40cm_change","SW_60cm_first","SW_60cm_change","DW_20cm_first","DW_20cm_change","DW_40cm_first","DW_40cm_change","DW_60cm_first","DW_60cm_change","DW_0to60cm_first","DW_0to60cm_change","SW_25cm_first","SW_25cm_change","DW_25cm_first","DW_25cm_change","SoilT_20cm_first","SoilT_20cm_change","SoilT_40cm_first","SoilT_40cm_change","SoilT_60cm_first","SoilT_60cm_change","SoilT_25cm_first","SoilT_25cm_change","NO3_20cm_first","NO3_20cm_change","NO3_40cm_first","NO3_40cm_change","NO3_60cm_first","NO3_60cm_change","NO3_0to60cm_first","NO3_0to60cm_change","N2O_20cm_first","N2O_20cm_change","N2O_40cm_first","N2O_40cm_change","N2O_60cm_first","N2O_60cm_change","N2O_0to60cm_first","N2O_0to60cm_change","N2O_profile_first","N2O_profile_change","BC_25cm_first","BC_25cm_change","BN_25cm_first","BN_25cm_change","HC_25cm_first","HC_25cm_change","HN_25cm_first","HN_25cm_change","CinB_25cm_first","CinB_25cm_change","CinH_25cm_first","CinH_25cm_change","CinBtoH_25cm_first","CinBtoH_25cm_change","SOC_25cm_first","SOC_25cm_change","SW_2cm_first","SW_2cm_change","SW_5cm_first","SW_5cm_change","DW_2cm_first","DW_2cm_change","DW_5cm_first","DW_5cm_change","DW_10cm_first","DW_10cm_change","WFPS_2cm_first","WFPS_2cm_change","WFPS_5cm_first","WFPS_5cm_change","WFPS_10cm_first","WFPS_10cm_change","WFPS_20cm_first","WFPS_20cm_change","WFPS_40cm_first","WFPS_40cm_change","WFPS_60cm_first","WFPS_60cm_change","SoilT_2cm_first","SoilT_2cm_change","SoilT_5cm_first","SoilT_5cm_change","SoilT_10cm_first","SoilT_10cm_change","SoilT_15cm_first","SoilT_15cm_change","NO3_2cm_first","NO3_2cm_change","NO3_5cm_first","NO3_5cm_change","NO3_10cm_first","NO3_10cm_change","CH4_first","CH4_change","CI_first","CI_change"
"APSIM",1,56,"1_56","RR00-NT-CR","0.229398699242109","0.0146278281018049","0.22966841274622","0.0147152893109153","0.228479454952442","0.0147537033878861","4.58797398483849","0.292556562039789","4.59336825493312","0.294305786209593","4.56958909905996","0.295074067746599","13.7509313387884","0.881936416039185","0.229437386043578","0.0145882188491247","0.0573576509788268","0.00368465083694226","12.2291384316371","0.964910447902833","12.0585062782344","0.925585630847067","11.8984436189247","0.887062913206289","12.1953174611886","0.956400576117558","8732.60963962818","2528.49295641156","4451.73441683879","1608.03041104304","4244.57216339017","1500.47047685023","17428.9162198543","5636.99384430769","0.317315864835351","0.931582394197078","0.137366010351953","0.479412616758294","0.162565697777441","0.356433936771453","0.617247572965165","1.7674289477264","2.06209717651996","3.41435738412161","2222.74950175746","283.231533681722","277.846503360916","35.398321639662","40002.69662026","5677.8549893184","3333.55697274581","473.156772981777","1.77093680829586","0.565263845644511","0.19403688500083","0.0632291000893634","0.651471452726444","0.145098068865224","42.0866573664481","5.75990302817339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",1,61,"1_61","BC19-CR","0.231641069045762","0.0171143875873735","0.230686105306697","0.0154555839479925","0.228270720553453","0.0148294048143509","4.63282138092628","0.342287751736431","4.61372210614838","0.30911167894541","4.56541441108042","0.296588096275666","13.8119578981068","0.947987527005795","0.231453324288663","0.0167685780078709","0.0578575784473791","0.00419227324118252","12.2290841005973","0.96507575650776","12.058481674188","0.925823660692231","11.8984047369378","0.887405027633436","12.1952858358177","0.956520473384945","8758.72612109458","3122.93673063473","4389.81259856079","2185.19731043685","4187.67002514337","2108.30798597268","17336.208744797","7416.442027046","0.25573407597922","0.954893252875866","0.118767610529528","0.502604507037708","0.151663806265846","0.372967704688917","0.526165492774662","1.83046546460242","1.78081749551683","3.44956780353063","2203.83968383413","348.191440489244","275.477727280708","43.5279102424365","37811.72298864","6169.65102992269","3150.96956094211","514.142147002516","1.75916771050877","0.42826578744334","0.192747929217677","0.0479255917160299","0.643989910841732","0.161661416985343","50.4135363022051","5.01189477907851",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",1,62,"1_62","BC38-CR","0.234634048897864","0.0171084127773624","0.233119890956225","0.0150649763947557","0.228847814052521","0.0145645682694418","4.69268097797603","0.342168255528514","4.66239781914834","0.301299527871278","4.57695628106185","0.291291365377414","13.9320350781288","0.934759148834608","0.23417672325566","0.016880692460641","0.0585672793106585","0.00421009772311916","12.229094945415","0.965091831222786","12.05849675426","0.925812382723533","11.8984578326939","0.88739324699643","12.1952858358177","0.956520473384945","8580.39225942434","3350.94131198161","4155.55509745876","2449.86034889854","3959.45917835789","2341.78783664347","16695.4065352366","8142.58949752807","0.230337609657347","0.957904841108893","0.106153100911919","0.508158299686664","0.141048661788096","0.379539761016053","0.477539372357583","1.84560290181139","1.66445926979579","3.51129105255412","2205.90349284267","363.904296414233","275.736421392484","45.4898129929569","37867.6526062042","6669.7080429081","3155.62097944306","555.825426872845","1.74373863647189","0.453969101679876","0.191033271558879","0.0505429734989216","0.644625487747622","0.166607219367006","61.2076845183219","4.05184705716891",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",1,63,"1_63","BC57-CR","0.237444903726293","0.0174289236644225","0.234984591587774","0.0150081582130835","0.229218507889902","0.0145690265161917","4.74889807455027","0.348578473264044","4.69969183178437","0.300163164232785","4.58437015780893","0.291380530312935","14.0329600640803","0.940122167873046","0.236818136363327","0.0170585913209471","0.0592102908977812","0.00423780189022249","12.2290893518846","0.965159664809153","12.0585258288527","0.92577311571338","11.8984927307615","0.887380097387291","12.1952858358177","0.956520473384945","8462.6039722937","3461.61229711468","4002.23525169564","2571.75683800448","3811.16167570149","2439.87453379728","16276.0008997049","8473.24366890241","0.209969835578491","0.956212141532314","0.0982891497918901","0.506835597697118","0.134186504447928","0.379466870258278","0.442445489818788","1.84251460948723","1.58717547203996","3.51178765108786","2207.9296948053","377.708227460783","275.990500838107","47.2128710579645","37876.7005197397","7157.92437121725","3156.37021730345","596.511533857607","1.73248209535729","0.471535054000018","0.189941656164432","0.0523296786080322","0.645070595857906","0.169979654203911","71.8478371949338","3.15670854264209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",1,64,"1_64","BC76-CR","0.239682134007119","0.0175975899912004","0.236675383695792","0.0151915286797919","0.229590312411991","0.0144844053874561","4.793642680166","0.351951799800397","4.73350767394917","0.303830573562512","4.59180624825073","0.289688107738225","14.1189566022986","0.945470481168401","0.239165509992444","0.0170919407395709","0.0597800879226609","0.00428066629965232","12.2290770899678","0.965203070817859","12.0585258288527","0.92577311571338","11.8985533665543","0.887315472327172","12.1952858358177","0.956520473384945","8385.275951427","3487.51078598125","3903.75392189332","2603.80257917918","3716.04559230286","2450.87709334459","16005.075465627","8542.19045850122","0.193315008372479","0.953566357877765","0.0936862669099617","0.502070442010853","0.130170408556601","0.375397475938176","0.417171683839689","1.83103427582615","1.53823860214073","3.47758246339363","2209.55436220652","389.209534647981","276.194638456875","48.6482702916848","37870.7484931832","7579.44420507266","3155.87231690408","631.634123745197","1.72473213086446","0.479897520749511","0.18909576038251","0.0534361227398733","0.644819889661213","0.174130046959704","82.0179472634798","2.39666624168193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",1,65,"1_65","BC96-CR","0.24186088569379","0.0179172014215393","0.238433562870149","0.0153062126271513","0.229939443350684","0.0144375785554196","4.83721771389927","0.358344028407329","4.76867125744073","0.306124252505273","4.598788867025","0.288751571097085","14.2046778382879","0.953219852086747","0.241333721136658","0.01719660606454","0.0603219163391471","0.00433168658148851","12.2290686408496","0.965238851229648","12.0586321005801","0.925654983135072","11.8985968153436","0.887322985625156","12.1952858358177","0.956520473384945","8328.35110751112","3478.30533786138","3827.75288853384","2599.3280597952","3645.71643069308","2424.97574888855","15801.820426746","8502.60914653716","0.180820684789742","0.94678763344213","0.0901930757228555","0.495739226197726","0.127352960742235","0.369444380630381","0.398366721255239","1.81197124026983","1.50279942819759","3.42575688378579","2211.28569953276","399.484492174261","276.40767362001","49.9371310451969","37865.5729349894","7950.11680938257","3155.43662411026","662.526227800865","1.71771502043694","0.485925699308158","0.188625855714228","0.0535451163664626","0.644661495430107","0.17812885959115","92.4044499654116","1.73755556361309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",5,3,"5_3","CC-CR","0.25066793435529","-0.0184638898585964","0.251421379670288","-0.0183091490688218","0.251069440201854","-0.0195142580474185","5.01335868710138","-0.36927779716751","5.02842759341071","-0.366182981381392","5.02138880404687","-0.39028516095816","15.063175084506","-1.12574593945407","0.250715632836715","-0.0183006010209718","0.0626973630381869","-0.00458433143891208","13.1569617312777","3.95325931690924","13.1431474014004","3.74325580143573","13.1302722498507","3.54461033414213","13.1543770069316","3.9109778592472","4715.4506834606","1572.45966027093","2688.52797428493","662.049036327165","2419.58021144253","588.898489506596","9823.55886919044","2823.4071861023","0.30273034649522","0.112012871964328","0.198116466390428","0.0612576261314815","0.181102834540065","0.0605360227626682","0.681949647426822","0.233806520857369","1.82430143170918","0.504263450781766","1735.80638688837","-349.428096662654","216.978914023182","-43.6846596175013","38580.6031164787","2948.21596302892","3215.04918607521","245.686139742039","1.37299746804412","0.456138749711265","0.150994872989859","0.0503705259240334","0.587905814360599","0.0401202066244438","40.1412476851386","2.51676816635786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",5,41,"5_41","RF05-CR","0.24791932118721","-0.0182801076311455","0.248669336588044","-0.0176766641126614","0.248510775513649","-0.018044964924487","4.95838642373796","-0.365602152616659","4.97338673176047","-0.353533282252833","4.97021551027058","-0.360899298487333","14.9019886657333","-1.08003473332111","0.247996966980369","-0.0180369853203035","0.061999520696994","-0.00450875627317251","13.1561841289694","3.95135908345808","13.1420988978968","3.7389706332135","13.1288364077491","3.53832416336","13.1537215264696","3.90830468119816","8495.41866880858","7107.85979231393","4705.37256976511","3963.55621999602","4151.88871485554","3363.59417150874","17352.6799533866","14435.0101838613","0.494584255784873","0.42062378450309","0.239379276965196","0.27751221646246","0.223530919174258","0.250606213011022","0.957494451924523","0.948742213976375","2.88577563280476","2.22660394586873","2189.66245476395","-529.738990909919","273.710074751891","-66.2201967087647","35773.6703767749","4186.65827872148","2981.13775710193","348.889308301093","1.9680164988837","0.539004766584601","0.215450458862398","0.0614140369583897","0.756080092506114","-0.000439074742431322","37.7911561831695","3.53886660077882",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",5,42,"5_42","RF15-CR","0.247831890459293","-0.0177955785015873","0.248608424861855","-0.0170865627146752","0.24858402081355","-0.0176684192705482","4.95663780917995","-0.355911570025839","4.97216849723698","-0.341731254293383","4.97168041626962","-0.353368385409593","14.9004867226493","-1.05101120969157","0.247879014079833","-0.0175121822382498","0.0619828700863457","-0.00439819863191662","13.1561841289694","3.95135908345808","13.1420988978968","3.7389706332135","13.128864990368","3.53828588029763","13.1537592266499","3.90826704518843","7903.03310515749","6032.94436371767","4380.55749315127","3286.80797442507","3882.10628606694","2730.42489011022","16165.6968843746","12050.177228254","0.452960634167785","0.385026616861296","0.227530788480186","0.253254133009323","0.211924017720482","0.228238444921581","0.892415440368897","0.866519194791756","2.70276366810157","1.97611541303649","2156.11137951023","-522.757214272697","269.510277796442","-65.3390412423043","35758.9834882732","4057.10512028723","2979.91503339444","338.091520261793","1.90224057784345","0.561134403226247","0.207830781913912","0.0643799769580904","0.743901954450063","0.00153238263852828","37.7408741550799","3.42077319360201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",5,43,"5_43","RF25-CR","0.247717495814015","-0.0174440550720665","0.248701412756718","-0.0168741246071303","0.248625673362639","-0.0171833708944696","4.95434991627457","-0.348881101435605","4.97402825513466","-0.337482492142908","4.97251346725158","-0.343667417888197","14.9008916386267","-1.03003101143263","0.247823136530843","-0.017126635599515","0.0619643486055787","-0.00430096873685449","13.1562068506802","3.95133252221125","13.1421274430828","3.73893242501684","13.1288982841722","3.53827593921476","13.1537812692228","3.90826072439263","7352.73292616645","5077.54018997963","4115.94662532396","2637.51762549379","3682.5550198199","2107.43527759762","15151.2345712901","9822.49309309121","0.415916301002113","0.354523138177497","0.220576565161769","0.226135389313954","0.204067966526053","0.204921091117041","0.840560832690656","0.78557961860777","2.5589761796896","1.72577120557565","2115.96917044364","-512.015266868076","264.497161717566","-64.0054119928576","35740.0744646126","3907.23642760442","2978.34020531956","325.600258732754","1.83642276949726","0.572263977622127","0.201116556336565","0.0649119024330213","0.730497552534328","0.00287857317700146","37.6795368202054","3.28666640658489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",5,44,"5_44","RF35-CR","0.247647236582241","-0.0168371468804116","0.248707718044997","-0.0162787291413632","0.248652350116835","-0.0165890657926663","4.9529447316387","-0.336742937602105","4.9741543608997","-0.325574582827023","4.97304700233694","-0.331781315853556","14.9001460948413","-0.994098836248661","0.247799621778909","-0.0166188810201053","0.0619458349509493","-0.00414455887472416","13.1562401017042","3.95132266668903","13.1421885548075","3.73890461244402","13.1289466313104","3.53829253798938","13.1538253222841","3.90824814697095","6860.23170050541","4195.8696805725","3868.56700707524","2128.89695262225","3484.87904072266","1646.59388231293","14213.677748301","7971.36051551","0.384683807254327","0.319386161926712","0.213432742023238","0.206078247071196","0.195017137806521","0.190932491758463","0.793133687084993","0.716396900755464","2.41137003469871","1.5670635559798","2067.34294199443","-498.842752381238","258.41923225892","-62.3580783772666","35718.248638962","3722.42584803476","2976.51812393997","310.205382596817","1.78510617226318","0.522555782362269","0.19520458524067","0.0600062373740475","0.713643350199484","0.00747538419103666","37.6062667609253","3.12118188205478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",5,51,"5_51","RR50-CR","0.246476820325188","-0.0183690485052859","0.247386354010838","-0.0175955932179981","0.247411837728294","-0.0180411981150629","4.92953640649646","-0.367380970098433","4.94772708021502","-0.351911864358228","4.94823675456142","-0.360823962296788","14.8255002412389","-1.08011679671941","0.246591081816502","-0.0180858645394027","0.061644133608673","-0.00452117884878198","13.1561848508876","3.95133875744638","13.1420362032998","3.73894496500582","13.1288606053822","3.53818135721748","13.1536870936388","3.90835466468473","7143.23679094445","6859.10798912607","3621.08980686452","4203.08096029832","3091.19932882819","3755.15798887834","13855.5259266214","14817.3469383185","0.437451057680231","0.35799252210212","0.172288013225073","0.284421330045279","0.140853355604654","0.269828409636487","0.750592426509998","0.912242261783845","2.07355588364622","2.40184971307115","1416.78779166861","-80.5019711768625","177.097977258407","-10.0618816315528","31792.5840802199","3107.52423471116","2649.3814229096","258.961564110948","1.30027237711505","0.630931831872078","0.142375071764362","0.0697815785259881","0.474396043116871","0.113018714369903","33.026877718099","2.93040457708732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",5,52,"5_52","RR25-CR","0.247142093742937","-0.018500577213895","0.248004893109059","-0.0178375807800205","0.247917862912226","-0.0182054388152553","4.94284187485245","-0.370011544271605","4.96009786217948","-0.356751615598703","4.95835725824","-0.364108776300582","14.8612969952357","-1.09087193613466","0.247183996022235","-0.0181085509569049","0.061806225484182","-0.0045568618445029","13.1561841289694","3.95135908345808","13.1420577057712","3.73895860658862","13.1288533808512","3.5382335706299","13.1536763718145","3.90835722615804","7751.57477129456","7235.33233054234","4085.26398362457","4271.25828654016","3541.53711709591","3739.09343953629","15378.3758719943","15245.6840566395","0.4691029651276","0.380474205696889","0.196800308724341","0.288920152944042","0.170445392599586","0.270378096976127","0.836348666451837","0.939772455616746","2.39812655185749","2.39057846728244","1722.59562779083","-248.450843006456","215.323815179341","-31.0550038483678","33286.555145072","3579.89972686207","2773.87710662541","298.327645700185","1.59096329360756","0.600928397679193","0.174887198922973","0.0655956927888481","0.584451750613335","0.0722454791346626","34.8315750950646","3.22455790421519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",5,53,"5_53","RR00-CR","0.241236842904636","-0.0178324471385214","0.240891265943052","-0.0161952962366702","0.239643394799901","-0.0165583152797939","4.82473685808675","-0.356648942764459","4.8178253188646","-0.323905924736974","4.79286789600801","-0.331166305605866","14.4354300729209","-1.01172117306885","0.241116964888355","-0.0174435219218287","0.0602789780721767","-0.00435399088756407","13.1557124275262","3.9525668367973","13.1410994901921","3.7411582703766","13.1276534135351","3.54161537837361","13.1534420852486","3.90912791409257","9058.67724456155","8951.50880395479","5306.01960110929","4776.19720262561","5038.41986836061","4087.62400951518","19403.1167139697","17815.3300161573","0.461625700207698","0.54378787450946","0.260331757305629","0.325373116808924","0.27127511420229","0.304422958906755","0.993232571715958","1.1735839502248","3.22893708379682","2.63640830974386","2287.58554897908","-602.688337384655","285.946841924074","-75.3324206306597","35734.3856779587","4355.47039254435","2977.86353750143","362.956601358491","2.03886974646815","0.388914585615143","0.223166231163132","0.0446229757405896","0.753792845316423","-0.0306030622363073","37.851895945973","3.63152045605276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",5,54,"5_54","RR50-NT-CR","0.2488146063439","-0.0197138048327275","0.249834095144253","-0.0190922839441873","0.249772808020582","-0.0193888939868314","4.97629212686919","-0.394276096645731","4.99668190288678","-0.381845678885466","4.99545616041326","-0.387777879738252","14.9684301901356","-1.16389965523579","0.248903315669286","-0.0194380512781917","0.0622373750118619","-0.00487364541648268","13.1559906976339","3.9497821999046","13.141468887783","3.73639757186955","13.1282298519631","3.53442020544809","13.1538303810594","3.90574558228987","6719.12761678579","7010.13978155314","3303.56000393212","4260.83694078113","2735.21549209539","3827.92626657041","12757.9031128052","15098.9029889128","0.459036898369692","0.371246444952852","0.156477322994125","0.291178662168796","0.121798156338192","0.275790016628737","0.737312377701897","0.938215123750497","1.94240655596192","2.55610456179441","1398.11769639638","-70.8260838802717","174.763587263626","-8.85163166491915","36160.8329060056","2769.43076086171","3013.40266930705","230.785125890705","1.34378627773303","0.693752973234444","0.147368399099901","0.075807008447065","0.469742938514734","0.115239387320061","37.4078574674733","2.61300747718909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",5,55,"5_55","RR25-NT-CR","0.24944498115961","-0.0197358837692962","0.250425741447433","-0.0191596399946977","0.250275435375547","-0.0195236804188024","4.98889962318456","-0.39471767537829","5.00851482895151","-0.383192799896809","5.00550870751175","-0.390473608376855","15.0029231596115","-1.16838408361568","0.249510869844145","-0.0194088242805101","0.0623940648419641","-0.00488290876247052","13.1559906976339","3.9497821999046","13.1414858394946","3.73640143279627","13.1281897239989","3.53451934355215","13.1538809902088","3.90562548181586","7228.98115506257","7518.52938173666","3690.4311435465","4419.13771291774","3108.54699442985","3889.00495374433","14027.9592930296","15826.672048408","0.491234187315155","0.390061836850607","0.181838309436224","0.29309641738132","0.149149824044372","0.277808735596992","0.82222232079627","0.960966989828399","2.24484703459612","2.55989996404175","1699.69409785486","-219.297665122089","212.45989973012","-27.4125014997503","37585.1217062332","3316.82829730818","3132.0960677878","276.397724701109","1.64136709194585","0.67725448680293","0.179904483252296","0.074669885459528","0.577782604825508","0.0837049942751635","39.1402728158234","2.99840266419544",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",5,56,"5_56","RR00-NT-CR","0.243423599863513","-0.0187033175517317","0.243142490209434","-0.0171573369146203","0.241943447483901","-0.017555701614557","4.86847199726287","-0.374066351027239","4.8628498041963","-0.34314673830002","4.8388689496874","-0.351114032300528","14.5701907511026","-1.06832712158387","0.243304616491202","-0.0184049278465601","0.0608348584821137","-0.00458521923005534","13.1558781478915","3.95217874954095","13.1411728584858","3.74063389028489","13.1279752500788","3.54053741525652","13.1535453356145","3.90867594508361","8313.28149533877","9519.77386734873","4771.52819845706","5024.05085384704","4451.80592953997","4313.89191736799","17536.6156232754","18857.7166386242","0.481375376360831","0.598914655134059","0.253797153567103","0.333140209482314","0.250837412439356","0.320751534637934","0.986009942367467","1.25280639925413","3.05210885875899","2.88135252417131","2258.54814915213","-526.856952573288","282.322020376838","-65.8630975891598","40424.7462477214","4210.40102323882","3368.72753439717","350.866924224506","2.10274071217515","0.498030660244023","0.230629668940412","0.0552059189171572","0.746740700459349","-0.0018414840027775","42.5056648935185","3.56531973231236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",5,61,"5_61","BC19-CR","0.245086173519816","-0.0176629059527089","0.243111615098827","-0.0168425655454962","0.240017641545022","-0.0166667030297905","4.90172347040391","-0.35325811906176","4.86223230198598","-0.336851310919374","4.8003528309095","-0.333334060604874","14.5643086032605","-1.02344349054716","0.244763011320656","-0.0176019289864573","0.0611821062165128","-0.00438959951764541","13.1557272776539","3.95255601871716","13.1411105756492","3.74115498163754","13.1276876698971","3.54156574782471","13.1534692935485","3.90907349749261","8957.76966485427","9229.45689386903","5050.97792129353","5169.92859851676","4807.24270190067","4418.38846328194","18815.9902880007","18817.7739557155","0.44934443344324","0.55470992465478","0.239742029166058","0.348114128979192","0.252749770911395","0.329147361500621","0.94183623352053","1.23197141513475","2.90606105043895","2.75228311059996","2292.92140138879","-580.627243865887","286.612289711821","-72.5736730792828","38312.6419269601","4632.76492820003","3192.70875909561","386.077671570868","2.03343479762005","0.414644755214105","0.222136251552256","0.048363448557518","0.753794897436199","-0.0232525592250515","50.8976549789587","2.63329678868448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",5,62,"5_62","BC38-CR","0.248495665494546","-0.0186963914128479","0.245362353273419","-0.0174089965777385","0.240375867585285","-0.0167864783731194","4.96991330990172","-0.373927828267749","4.90724706548396","-0.348179931570356","4.80751735171495","-0.335729567471631","14.6846777270554","-1.05783732726447","0.247907980116606","-0.0184689058533479","0.0619828526640267","-0.00462585449727144","13.1557102671188","3.95257115761221","13.1411105756492","3.74115498163754","13.127747781631","3.54152105305801","13.1534711865789","3.90908859360712","8757.49935189494","9475.2014472847","4783.81146253776","5495.68900847385","4568.12596310662","4673.60456926912","18109.4367774917","19644.4950250753","0.419519324845149","0.566954552726913","0.221827615419357","0.364802095445397","0.236750929510111","0.345842929499559","0.878097869774632","1.27759957767185","2.74825257419732","2.89032642259929","2298.90582125619","-566.230430278587","287.364422576807","-70.7825885448704","38394.3821516337","5140.03584783589","3199.51427306137","428.356022421412","2.02486262161529","0.438284575501997","0.221067555728215","0.0511428341633024","0.754692526688299","-0.0174855065511632","61.6637301163228","1.61749462457858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",5,63,"5_63","BC57-CR","0.251775875263722","-0.0197186689572148","0.247489351971064","-0.0181055921604612","0.240700483246737","-0.0169636553152778","5.03551750529063","-0.394373379160479","4.94978703943998","-0.36211184322792","4.81400966494297","-0.339273106313789","14.799314209622","-1.09575832865059","0.250846202195444","-0.0192943681378393","0.062718061779189","-0.00483901253120329","13.1557213258383","3.95256792234847","13.1411716445931","3.74107060810011","13.1277723749822","3.54149074853069","13.1534711865789","3.90908859360712","8602.78103801421","9610.01571855107","4581.78564202728","5688.73234133288","4386.76358448318","4815.08687938412","17571.3302644824","20113.8349393104","0.395698752782207","0.574280364526636","0.207593507141478","0.375515402635628","0.224390565629042","0.355093491098552","0.827682825553377","1.30488925826017","2.62521201831986","2.96593359175354","2303.60255038077","-551.716439506737","287.949202227089","-68.9645015082298","38422.4203300831","5666.15343914642","3201.84490397789","472.203861805114","2.01746425274397","0.458273911431593","0.220601897009286","0.0525462059818302","0.755697207072042","-0.0130796482854305","72.283594633518","0.620891593615468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
