"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,6.758,0,0,33.2,"APSIM","1_56",1,5,6
1990,0,2.428,0,33.3,"APSIM","1_56",1,5,6
1991,8.213,0,0,34.3,"APSIM","1_56",1,5,6
1992,0,1.314,0,35,"APSIM","1_56",1,5,6
1993,8.028,0,0,35.4,"APSIM","1_56",1,5,6
1994,0,2.412,0,35.4,"APSIM","1_56",1,5,6
1995,0,0,4.423,36.1,"APSIM","1_56",1,5,6
1996,6.789,0,0,36.2,"APSIM","1_56",1,5,6
1997,0,1.632,0,36.4,"APSIM","1_56",1,5,6
1998,0,0,3.45,37,"APSIM","1_56",1,5,6
1999,7.268,0,0,36.6,"APSIM","1_56",1,5,6
2000,0,2.047,0,37,"APSIM","1_56",1,5,6
2001,0,0,5.747,37.4,"APSIM","1_56",1,5,6
2002,6.179,0,0,37.6,"APSIM","1_56",1,5,6
2003,0,1.957,0,38,"APSIM","1_56",1,5,6
2004,0,0,4.355,38.4,"APSIM","1_56",1,5,6
2005,6.319,0,0,38.3,"APSIM","1_56",1,5,6
2006,0,1.876,0,38.5,"APSIM","1_56",1,5,6
2007,0,0,4.092,38.7,"APSIM","1_56",1,5,6
2008,6.697,0,0,38.8,"APSIM","1_56",1,5,6
2009,0,2.63,0,38.9,"APSIM","1_56",1,5,6
2010,0,0,4.328,39.6,"APSIM","1_56",1,5,6
2011,7.965,0,0,39.5,"APSIM","1_56",1,5,6
2012,0,1.95,0,39.7,"APSIM","1_56",1,5,6
2013,0,0,3.27,40,"APSIM","1_56",1,5,6
2014,8.829,0,0,40,"APSIM","1_56",1,5,6
2015,0,3.209,0,40.4,"APSIM","1_56",1,5,6
2016,0,0,5.923,41,"APSIM","1_56",1,5,6
2017,7.649,0,0,40.9,"APSIM","1_56",1,5,6
2018,0,0.131,0,41.3,"APSIM","1_56",1,5,6
2019,0,0,5.07,41.6,"APSIM","1_56",1,5,6
2020,7.16,0,0,41.7,"APSIM","1_56",1,5,6
2021,0,3.688,0,41.9,"APSIM","1_56",1,5,6
2022,0,0,3.586,41.9,"APSIM","1_56",1,5,6
2023,8.526,0,0,42,"APSIM","1_56",1,5,6
2024,0,2.089,0,42.3,"APSIM","1_56",1,5,6
2025,0,0,5.536,42.4,"APSIM","1_56",1,5,6
2026,7.806,0,0,42.7,"APSIM","1_56",1,5,6
2027,0,1.835,0,43,"APSIM","1_56",1,5,6
2028,0,0,5.447,43.6,"APSIM","1_56",1,5,6
2029,5.773,0,0,43.7,"APSIM","1_56",1,5,6
2030,0,3.151,0,44,"APSIM","1_56",1,5,6
2031,0,0,4.138,44.4,"APSIM","1_56",1,5,6
2032,9.475,0,0,44.3,"APSIM","1_56",1,5,6
2033,0,1.766,0,44.5,"APSIM","1_56",1,5,6
2034,0,0,5.12,44.9,"APSIM","1_56",1,5,6
2035,4,0,0,44.8,"APSIM","1_56",1,5,6
2036,0,1.759,0,45,"APSIM","1_56",1,5,6
2037,0,0,4.518,45.1,"APSIM","1_56",1,5,6
2038,9.041,0,0,45.1,"APSIM","1_56",1,5,6
2039,0,3.201,0,45.3,"APSIM","1_56",1,5,6
2040,0,0,4.657,45.9,"APSIM","1_56",1,5,6
2041,9.259,0,0,45.9,"APSIM","1_56",1,5,6
2042,0,2.232,0,46.2,"APSIM","1_56",1,5,6
2043,0,0,5.281,47,"APSIM","1_56",1,5,6
2044,8.42,0,0,46.8,"APSIM","1_56",1,5,6
2045,0,2.055,0,46.8,"APSIM","1_56",1,5,6
2046,0,0,4.685,47.1,"APSIM","1_56",1,5,6
2047,7.872,0,0,47,"APSIM","1_56",1,5,6
2048,0,2.222,0,47,"APSIM","1_56",1,5,6
2049,0,0,3.867,47.6,"APSIM","1_56",1,5,6
2050,8.876,0,0,47.3,"APSIM","1_56",1,5,6
