"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
"1850",NA,NA,NA,"86.2747","RothC","5_54","5","5","4"
"1851",NA,NA,NA,"87.2929","RothC","5_54","5","5","4"
"1852",NA,NA,NA,"84.6141","RothC","5_54","5","5","4"
"1853",NA,NA,NA,"82.6726","RothC","5_54","5","5","4"
"1854",NA,NA,NA,"81.0512","RothC","5_54","5","5","4"
"1855",NA,NA,NA,"79.5519","RothC","5_54","5","5","4"
"1856",NA,NA,NA,"78.2346","RothC","5_54","5","5","4"
"1857",NA,NA,NA,"76.9368","RothC","5_54","5","5","4"
"1858",NA,NA,NA,"75.8523","RothC","5_54","5","5","4"
"1859",NA,NA,NA,"74.8315","RothC","5_54","5","5","4"
"1860",NA,NA,NA,"73.9711","RothC","5_54","5","5","4"
"1861",NA,NA,NA,"73.1126","RothC","5_54","5","5","4"
"1862",NA,NA,NA,"72.2466","RothC","5_54","5","5","4"
"1863",NA,NA,NA,"71.533","RothC","5_54","5","5","4"
"1864",NA,NA,NA,"70.7799","RothC","5_54","5","5","4"
"1865",NA,NA,NA,"70.0398","RothC","5_54","5","5","4"
"1866",NA,NA,NA,"69.3867","RothC","5_54","5","5","4"
"1867",NA,NA,NA,"68.8365","RothC","5_54","5","5","4"
"1868",NA,NA,NA,"68.298","RothC","5_54","5","5","4"
"1869",NA,NA,NA,"67.7564","RothC","5_54","5","5","4"
"1870",NA,NA,NA,"67.1948","RothC","5_54","5","5","4"
"1871",NA,NA,NA,"66.7356","RothC","5_54","5","5","4"
"1872",NA,NA,NA,"66.248","RothC","5_54","5","5","4"
"1873",NA,NA,NA,"65.7735","RothC","5_54","5","5","4"
"1874",NA,NA,NA,"65.2385","RothC","5_54","5","5","4"
"1875",NA,NA,NA,"64.6644","RothC","5_54","5","5","4"
"1876",NA,NA,NA,"64.1523","RothC","5_54","5","5","4"
"1877",NA,NA,NA,"63.6855","RothC","5_54","5","5","4"
"1878",NA,NA,NA,"63.2945","RothC","5_54","5","5","4"
"1879",NA,NA,NA,"62.85","RothC","5_54","5","5","4"
"1880",NA,NA,NA,"62.4313","RothC","5_54","5","5","4"
"1881",NA,NA,NA,"61.9291","RothC","5_54","5","5","4"
"1882",NA,NA,NA,"61.5046","RothC","5_54","5","5","4"
"1883",NA,NA,NA,"61.0181","RothC","5_54","5","5","4"
"1884",NA,NA,NA,"60.5664","RothC","5_54","5","5","4"
"1885",NA,NA,NA,"60.1043","RothC","5_54","5","5","4"
"1886",NA,NA,NA,"59.6493","RothC","5_54","5","5","4"
"1887",NA,NA,NA,"59.2489","RothC","5_54","5","5","4"
"1888",NA,NA,NA,"58.8141","RothC","5_54","5","5","4"
"1889",NA,NA,NA,"58.3515","RothC","5_54","5","5","4"
"1890",NA,NA,NA,"57.9562","RothC","5_54","5","5","4"
"1891",NA,NA,NA,"57.5536","RothC","5_54","5","5","4"
"1892",NA,NA,NA,"57.1229","RothC","5_54","5","5","4"
"1893",NA,NA,NA,"56.7158","RothC","5_54","5","5","4"
"1894",NA,NA,NA,"56.3135","RothC","5_54","5","5","4"
"1895",NA,NA,NA,"55.9094","RothC","5_54","5","5","4"
"1896",NA,NA,NA,"55.5075","RothC","5_54","5","5","4"
"1897",NA,NA,NA,"55.1058","RothC","5_54","5","5","4"
"1898",NA,NA,NA,"54.6967","RothC","5_54","5","5","4"
"1899",NA,NA,NA,"54.3132","RothC","5_54","5","5","4"
"1900",NA,NA,NA,"53.9947","RothC","5_54","5","5","4"
"1901",NA,NA,NA,"53.7017","RothC","5_54","5","5","4"
"1902",NA,NA,NA,"53.3943","RothC","5_54","5","5","4"
"1903",NA,NA,NA,"53.0835","RothC","5_54","5","5","4"
"1904",NA,NA,NA,"52.7846","RothC","5_54","5","5","4"
"1905",NA,NA,NA,"52.4944","RothC","5_54","5","5","4"
"1906",NA,NA,NA,"52.2404","RothC","5_54","5","5","4"
"1907",NA,NA,NA,"51.943","RothC","5_54","5","5","4"
"1908",NA,NA,NA,"51.6765","RothC","5_54","5","5","4"
"1909",NA,NA,NA,"51.3734","RothC","5_54","5","5","4"
"1910",NA,NA,NA,"51.0865","RothC","5_54","5","5","4"
"1911",NA,NA,NA,"50.7794","RothC","5_54","5","5","4"
"1912",NA,NA,NA,"50.5023","RothC","5_54","5","5","4"
"1913",NA,NA,NA,"50.2074","RothC","5_54","5","5","4"
"1914",NA,NA,NA,"49.9156","RothC","5_54","5","5","4"
"1915",NA,NA,NA,"49.6658","RothC","5_54","5","5","4"
"1916",NA,NA,NA,"49.3943","RothC","5_54","5","5","4"
"1917",NA,NA,NA,"49.0919","RothC","5_54","5","5","4"
"1918",NA,NA,NA,"48.8392","RothC","5_54","5","5","4"
"1919",NA,NA,NA,"48.583","RothC","5_54","5","5","4"
"1920",NA,NA,NA,"48.3115","RothC","5_54","5","5","4"
"1921",NA,NA,NA,"48.0517","RothC","5_54","5","5","4"
"1922",NA,NA,NA,"47.8011","RothC","5_54","5","5","4"
"1923",NA,NA,NA,"47.572","RothC","5_54","5","5","4"
"1924",NA,NA,NA,"47.3056","RothC","5_54","5","5","4"
"1925",NA,NA,NA,"47.063","RothC","5_54","5","5","4"
"1926",NA,NA,NA,"46.7996","RothC","5_54","5","5","4"
"1927",NA,NA,NA,"46.5653","RothC","5_54","5","5","4"
"1928",NA,NA,NA,"46.3012","RothC","5_54","5","5","4"
"1929",NA,NA,NA,"46.0418","RothC","5_54","5","5","4"
"1930",NA,NA,NA,"45.8319","RothC","5_54","5","5","4"
"1931",NA,NA,NA,"45.6103","RothC","5_54","5","5","4"
"1932",NA,NA,NA,"45.3387","RothC","5_54","5","5","4"
"1933",NA,NA,NA,"45.1186","RothC","5_54","5","5","4"
"1934",NA,NA,NA,"44.8909","RothC","5_54","5","5","4"
"1935",NA,NA,NA,"44.658","RothC","5_54","5","5","4"
"1936",NA,NA,NA,"44.4283","RothC","5_54","5","5","4"
"1937",NA,NA,NA,"44.2176","RothC","5_54","5","5","4"
"1938",NA,NA,NA,"43.9904","RothC","5_54","5","5","4"
"1939",NA,NA,NA,"43.7603","RothC","5_54","5","5","4"
"1940",NA,NA,NA,"43.5393","RothC","5_54","5","5","4"
"1941",NA,NA,NA,"43.3121","RothC","5_54","5","5","4"
"1942",NA,NA,NA,"43.0878","RothC","5_54","5","5","4"
"1943",NA,NA,NA,"42.9036","RothC","5_54","5","5","4"
"1944",NA,NA,NA,"42.7033","RothC","5_54","5","5","4"
"1945",NA,NA,NA,"42.4662","RothC","5_54","5","5","4"
"1946",NA,NA,NA,"42.2318","RothC","5_54","5","5","4"
"1947",NA,NA,NA,"42.0175","RothC","5_54","5","5","4"
"1948",NA,NA,NA,"41.8038","RothC","5_54","5","5","4"
"1949",NA,NA,NA,"41.6297","RothC","5_54","5","5","4"
"1950",NA,NA,NA,"41.417","RothC","5_54","5","5","4"
"1951",NA,NA,NA,"41.1405","RothC","5_54","5","5","4"
"1952",NA,NA,NA,"41.0494","RothC","5_54","5","5","4"
"1953",NA,NA,NA,"40.7661","RothC","5_54","5","5","4"
"1954",NA,NA,NA,"40.6531","RothC","5_54","5","5","4"
"1955",NA,NA,NA,"40.386","RothC","5_54","5","5","4"
"1956",NA,NA,NA,"40.2819","RothC","5_54","5","5","4"
"1957",NA,NA,NA,"40.0049","RothC","5_54","5","5","4"
"1958",NA,NA,NA,"39.8734","RothC","5_54","5","5","4"
"1959",NA,NA,NA,"39.5991","RothC","5_54","5","5","4"
"1960",NA,NA,NA,"39.5154","RothC","5_54","5","5","4"
"1961",NA,NA,NA,"39.2318","RothC","5_54","5","5","4"
"1962",NA,NA,NA,"39.1497","RothC","5_54","5","5","4"
"1963",NA,NA,NA,"38.8639","RothC","5_54","5","5","4"
"1964",NA,NA,NA,"38.7625","RothC","5_54","5","5","4"
"1965",NA,NA,NA,"38.4783","RothC","5_54","5","5","4"
"1966",NA,NA,NA,"38.4096","RothC","5_54","5","5","4"
"1967",NA,NA,NA,"38.1294","RothC","5_54","5","5","4"
"1968",NA,NA,NA,"38.0512","RothC","5_54","5","5","4"
"1969",NA,NA,NA,"37.7821","RothC","5_54","5","5","4"
"1970",NA,NA,NA,"37.7092","RothC","5_54","5","5","4"
"1971",NA,NA,NA,"37.5445","RothC","5_54","5","5","4"
"1972",NA,NA,NA,"37.5298","RothC","5_54","5","5","4"
"1973",NA,NA,NA,"37.3142","RothC","5_54","5","5","4"
"1974",NA,NA,NA,"37.2575","RothC","5_54","5","5","4"
"1975",NA,NA,NA,"37.0295","RothC","5_54","5","5","4"
"1976",NA,NA,NA,"36.9867","RothC","5_54","5","5","4"
"1977",NA,NA,NA,"36.7866","RothC","5_54","5","5","4"
"1978",NA,NA,NA,"36.7854","RothC","5_54","5","5","4"
"1979",NA,NA,NA,"36.5805","RothC","5_54","5","5","4"
"1980",NA,NA,NA,"36.5637","RothC","5_54","5","5","4"
"1981",NA,NA,NA,"36.3448","RothC","5_54","5","5","4"
"1982",NA,NA,NA,"36.3339","RothC","5_54","5","5","4"
"1983",NA,NA,NA,"36.1521","RothC","5_54","5","5","4"
"1984",NA,NA,NA,"36.1543","RothC","5_54","5","5","4"
"1985",NA,NA,NA,"35.9309","RothC","5_54","5","5","4"
"1986",NA,NA,NA,"35.8985","RothC","5_54","5","5","4"
"1987",NA,NA,NA,"35.6904","RothC","5_54","5","5","4"
"1988",NA,NA,NA,"35.6965","RothC","5_54","5","5","4"
"1989",NA,NA,NA,"35.4813","RothC","5_54","5","5","4"
"1990",NA,NA,NA,"35.4308","RothC","5_54","5","5","4"
"1991",NA,NA,NA,"35.132","RothC","5_54","5","5","4"
"1992",NA,NA,NA,"35.2671","RothC","5_54","5","5","4"
"1993",NA,NA,NA,"34.9924","RothC","5_54","5","5","4"
"1994",NA,NA,NA,"34.9635","RothC","5_54","5","5","4"
"1995",NA,NA,NA,"34.8619","RothC","5_54","5","5","4"
"1996",NA,NA,NA,"34.8461","RothC","5_54","5","5","4"
"1997",NA,NA,NA,"34.765","RothC","5_54","5","5","4"
"1998",NA,NA,NA,"34.6475","RothC","5_54","5","5","4"
"1999",NA,NA,NA,"34.689","RothC","5_54","5","5","4"
"2000",NA,NA,NA,"34.7165","RothC","5_54","5","5","4"
"2001",NA,NA,NA,"34.6705","RothC","5_54","5","5","4"
"2002",NA,NA,NA,"34.8341","RothC","5_54","5","5","4"
"2003",NA,NA,NA,"34.7174","RothC","5_54","5","5","4"
"2004",NA,NA,NA,"34.5671","RothC","5_54","5","5","4"
"2005",NA,NA,NA,"34.493","RothC","5_54","5","5","4"
"2006",NA,NA,NA,"34.5081","RothC","5_54","5","5","4"
"2007",NA,NA,NA,"34.4354","RothC","5_54","5","5","4"
"2008",NA,NA,NA,"34.3761","RothC","5_54","5","5","4"
"2009",NA,NA,NA,"34.3735","RothC","5_54","5","5","4"
"2010",NA,NA,NA,"34.3006","RothC","5_54","5","5","4"
"2011",NA,NA,NA,"34.3078","RothC","5_54","5","5","4"
"2012",NA,NA,NA,"34.6093","RothC","5_54","5","5","4"
"2013",NA,NA,NA,"34.8049","RothC","5_54","5","5","4"
"2014",NA,NA,NA,"34.9684","RothC","5_54","5","5","4"
"2015",NA,NA,NA,"35.2537","RothC","5_54","5","5","4"
"2016",NA,NA,NA,"35.2841","RothC","5_54","5","5","4"
"2017",NA,NA,NA,"34.9335","RothC","5_54","5","5","4"
"2018",NA,NA,NA,"35.0775","RothC","5_54","5","5","4"
"2019",NA,NA,NA,"35.0875","RothC","5_54","5","5","4"
"2020",NA,NA,NA,"35.1327","RothC","5_54","5","5","4"
"2021",NA,NA,NA,"36.5491","RothC","5_54","5","5","4"
"2022",NA,NA,NA,"35.3525","RothC","5_54","5","5","4"
"2023",NA,NA,NA,"34.6887","RothC","5_54","5","5","4"
"2024",NA,NA,NA,"34.6783","RothC","5_54","5","5","4"
"2025",NA,NA,NA,"34.5835","RothC","5_54","5","5","4"
"2026",NA,NA,NA,"34.4281","RothC","5_54","5","5","4"
"2027",NA,NA,NA,"34.3547","RothC","5_54","5","5","4"
"2028",NA,NA,NA,"34.2212","RothC","5_54","5","5","4"
"2029",NA,NA,NA,"34.0551","RothC","5_54","5","5","4"
