"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,6.759,0,0,30.6,"APSIM","5_64",5,6,4
1990,0,2.367,0,30.6,"APSIM","5_64",5,6,4
1991,7.623,0,0,31.9,"APSIM","5_64",5,6,4
1992,0,1.353,0,32,"APSIM","5_64",5,6,4
1993,7.93,0,0,32.8,"APSIM","5_64",5,6,4
1994,0,2.231,0,33.1,"APSIM","5_64",5,6,4
1995,0,0,4.248,33.4,"APSIM","5_64",5,6,4
1996,6.985,0,0,33.6,"APSIM","5_64",5,6,4
1997,0,1.62,0,34,"APSIM","5_64",5,6,4
1998,0,0,3.502,34.5,"APSIM","5_64",5,6,4
1999,6.877,0,0,34.1,"APSIM","5_64",5,6,4
2000,0,2.154,0,34.4,"APSIM","5_64",5,6,4
2001,0,0,5.511,34.9,"APSIM","5_64",5,6,4
2002,6.074,0,0,35.1,"APSIM","5_64",5,6,4
2003,0,1.945,0,35.5,"APSIM","5_64",5,6,4
2004,0,0,4.221,35.8,"APSIM","5_64",5,6,4
2005,5.599,0,0,35.7,"APSIM","5_64",5,6,4
2006,0,1.943,0,36.1,"APSIM","5_64",5,6,4
2007,0,0,4.05,36.4,"APSIM","5_64",5,6,4
2008,6.838,0,0,36.4,"APSIM","5_64",5,6,4
2009,0,2.68,0,36.6,"APSIM","5_64",5,6,4
2010,0,0,4.187,37.3,"APSIM","5_64",5,6,4
2011,8.066,0,0,37.2,"APSIM","5_64",5,6,4
2012,0,1.947,0,37.4,"APSIM","5_64",5,6,4
2013,0,0,3.271,37.7,"APSIM","5_64",5,6,4
2014,8.629,0,0,37.7,"APSIM","5_64",5,6,4
2015,0,3.216,0,38,"APSIM","5_64",5,6,4
2016,0,0,5.799,38.7,"APSIM","5_64",5,6,4
2017,7.749,0,0,38.6,"APSIM","5_64",5,6,4
2018,0,0.684,0,38.9,"APSIM","5_64",5,6,4
2019,0,0,5.133,39.1,"APSIM","5_64",5,6,4
2020,7.122,0,0,39.3,"APSIM","5_64",5,6,4
2021,0,3.661,0,39.5,"APSIM","5_64",5,6,4
2022,0,0,5.291,81.9,"APSIM","5_64",5,6,4
2023,6.842,0,0,81.9,"APSIM","5_64",5,6,4
2024,0,1.956,0,82.2,"APSIM","5_64",5,6,4
2025,0,0,4.848,82.6,"APSIM","5_64",5,6,4
2026,7.279,0,0,82.4,"APSIM","5_64",5,6,4
2027,0,2.196,0,82.5,"APSIM","5_64",5,6,4
2028,0,0,3.933,82.9,"APSIM","5_64",5,6,4
2029,1.94,0,0,82.3,"APSIM","5_64",5,6,4
2030,0,2.824,0,82.4,"APSIM","5_64",5,6,4
2031,0,0,4.782,82.7,"APSIM","5_64",5,6,4
2032,4.8,0,0,82.4,"APSIM","5_64",5,6,4
2033,0,3.078,0,82.3,"APSIM","5_64",5,6,4
2034,0,0,5.004,82.4,"APSIM","5_64",5,6,4
2035,7.54,0,0,82.2,"APSIM","5_64",5,6,4
2036,0,2.614,0,82.3,"APSIM","5_64",5,6,4
2037,0,0,4.577,82.5,"APSIM","5_64",5,6,4
2038,5.069,0,0,82,"APSIM","5_64",5,6,4
2039,0,2.123,0,82,"APSIM","5_64",5,6,4
2040,0,0,4.176,82.2,"APSIM","5_64",5,6,4
2041,0,0,0,81.7,"APSIM","5_64",5,6,4
2042,0,2.136,0,81.8,"APSIM","5_64",5,6,4
2043,0,0,4.628,82,"APSIM","5_64",5,6,4
2044,0.077,0,0,81.7,"APSIM","5_64",5,6,4
2045,0,2.323,0,81.9,"APSIM","5_64",5,6,4
2046,0,0,4.894,82.2,"APSIM","5_64",5,6,4
2047,3.461,0,0,81.9,"APSIM","5_64",5,6,4
2048,0,2.924,0,82.1,"APSIM","5_64",5,6,4
2049,0,0,3.596,82.5,"APSIM","5_64",5,6,4
2050,0,0,0,82,"APSIM","5_64",5,6,4
