"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,6.741,0,0,30.6,"APSIM","1_64",1,6,4
1990,0,2.367,0,30.6,"APSIM","1_64",1,6,4
1991,7.618,0,0,31.9,"APSIM","1_64",1,6,4
1992,0,1.353,0,32,"APSIM","1_64",1,6,4
1993,7.919,0,0,32.8,"APSIM","1_64",1,6,4
1994,0,2.231,0,33.1,"APSIM","1_64",1,6,4
1995,0,0,4.229,33.4,"APSIM","1_64",1,6,4
1996,6.984,0,0,33.6,"APSIM","1_64",1,6,4
1997,0,1.62,0,34,"APSIM","1_64",1,6,4
1998,0,0,3.485,34.5,"APSIM","1_64",1,6,4
1999,6.877,0,0,34.2,"APSIM","1_64",1,6,4
2000,0,2.154,0,34.5,"APSIM","1_64",1,6,4
2001,0,0,5.52,35,"APSIM","1_64",1,6,4
2002,6.074,0,0,35.2,"APSIM","1_64",1,6,4
2003,0,1.945,0,35.5,"APSIM","1_64",1,6,4
2004,0,0,4.207,35.9,"APSIM","1_64",1,6,4
2005,5.599,0,0,35.8,"APSIM","1_64",1,6,4
2006,0,1.943,0,36.1,"APSIM","1_64",1,6,4
2007,0,0,4.041,36.4,"APSIM","1_64",1,6,4
2008,6.838,0,0,36.5,"APSIM","1_64",1,6,4
2009,0,2.68,0,36.7,"APSIM","1_64",1,6,4
2010,0,0,4.171,37.3,"APSIM","1_64",1,6,4
2011,8.067,0,0,37.3,"APSIM","1_64",1,6,4
2012,0,1.947,0,37.5,"APSIM","1_64",1,6,4
2013,0,0,3.252,37.8,"APSIM","1_64",1,6,4
2014,8.637,0,0,37.8,"APSIM","1_64",1,6,4
2015,0,3.216,0,38,"APSIM","1_64",1,6,4
2016,0,0,5.789,38.8,"APSIM","1_64",1,6,4
2017,7.749,0,0,38.7,"APSIM","1_64",1,6,4
2018,0,0.684,0,39,"APSIM","1_64",1,6,4
2019,0,0,5.125,39.2,"APSIM","1_64",1,6,4
2020,7.123,0,0,39.4,"APSIM","1_64",1,6,4
2021,0,3.661,0,39.6,"APSIM","1_64",1,6,4
2022,0,0,3.474,82,"APSIM","1_64",1,6,4
2023,8.394,0,0,81.9,"APSIM","1_64",1,6,4
2024,0,2.138,0,82.1,"APSIM","1_64",1,6,4
2025,0,0,5.252,82.1,"APSIM","1_64",1,6,4
2026,7.787,0,0,82.3,"APSIM","1_64",1,6,4
2027,0,1.814,0,82.4,"APSIM","1_64",1,6,4
2028,0,0,5.343,82.8,"APSIM","1_64",1,6,4
2029,6.123,0,0,82.7,"APSIM","1_64",1,6,4
2030,0,3.169,0,82.9,"APSIM","1_64",1,6,4
2031,0,0,3.927,83.2,"APSIM","1_64",1,6,4
2032,9.507,0,0,82.9,"APSIM","1_64",1,6,4
2033,0,1.79,0,82.9,"APSIM","1_64",1,6,4
2034,0,0,5.038,83.2,"APSIM","1_64",1,6,4
2035,4.441,0,0,82.9,"APSIM","1_64",1,6,4
2036,0,1.832,0,83.1,"APSIM","1_64",1,6,4
2037,0,0,4.585,83.2,"APSIM","1_64",1,6,4
2038,9.167,0,0,83.1,"APSIM","1_64",1,6,4
2039,0,3.013,0,83.2,"APSIM","1_64",1,6,4
2040,0,0,4.301,83.6,"APSIM","1_64",1,6,4
2041,9.202,0,0,83.4,"APSIM","1_64",1,6,4
2042,0,2.142,0,83.7,"APSIM","1_64",1,6,4
2043,0,0,5.307,84.3,"APSIM","1_64",1,6,4
2044,8.647,0,0,84,"APSIM","1_64",1,6,4
2045,0,2.025,0,83.9,"APSIM","1_64",1,6,4
2046,0,0,4.663,84.1,"APSIM","1_64",1,6,4
2047,7.851,0,0,84,"APSIM","1_64",1,6,4
2048,0,2.249,0,84,"APSIM","1_64",1,6,4
2049,0,0,3.505,84.4,"APSIM","1_64",1,6,4
2050,8.932,0,0,84.1,"APSIM","1_64",1,6,4
