"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,6.759,0,0,30.6,"APSIM","5_63",5,6,3
1990,0,2.367,0,30.6,"APSIM","5_63",5,6,3
1991,7.623,0,0,31.9,"APSIM","5_63",5,6,3
1992,0,1.353,0,32,"APSIM","5_63",5,6,3
1993,7.93,0,0,32.8,"APSIM","5_63",5,6,3
1994,0,2.231,0,33.1,"APSIM","5_63",5,6,3
1995,0,0,4.248,33.4,"APSIM","5_63",5,6,3
1996,6.985,0,0,33.6,"APSIM","5_63",5,6,3
1997,0,1.62,0,34,"APSIM","5_63",5,6,3
1998,0,0,3.502,34.5,"APSIM","5_63",5,6,3
1999,6.877,0,0,34.1,"APSIM","5_63",5,6,3
2000,0,2.154,0,34.4,"APSIM","5_63",5,6,3
2001,0,0,5.511,34.9,"APSIM","5_63",5,6,3
2002,6.074,0,0,35.1,"APSIM","5_63",5,6,3
2003,0,1.945,0,35.5,"APSIM","5_63",5,6,3
2004,0,0,4.221,35.8,"APSIM","5_63",5,6,3
2005,5.599,0,0,35.7,"APSIM","5_63",5,6,3
2006,0,1.943,0,36.1,"APSIM","5_63",5,6,3
2007,0,0,4.05,36.4,"APSIM","5_63",5,6,3
2008,6.838,0,0,36.4,"APSIM","5_63",5,6,3
2009,0,2.68,0,36.6,"APSIM","5_63",5,6,3
2010,0,0,4.187,37.3,"APSIM","5_63",5,6,3
2011,8.066,0,0,37.2,"APSIM","5_63",5,6,3
2012,0,1.947,0,37.4,"APSIM","5_63",5,6,3
2013,0,0,3.271,37.7,"APSIM","5_63",5,6,3
2014,8.629,0,0,37.7,"APSIM","5_63",5,6,3
2015,0,3.216,0,38,"APSIM","5_63",5,6,3
2016,0,0,5.799,38.7,"APSIM","5_63",5,6,3
2017,7.749,0,0,38.6,"APSIM","5_63",5,6,3
2018,0,0.684,0,38.9,"APSIM","5_63",5,6,3
2019,0,0,5.133,39.1,"APSIM","5_63",5,6,3
2020,7.122,0,0,39.3,"APSIM","5_63",5,6,3
2021,0,3.661,0,39.5,"APSIM","5_63",5,6,3
2022,0,0,5.304,71.8,"APSIM","5_63",5,6,3
2023,6.838,0,0,71.8,"APSIM","5_63",5,6,3
2024,0,1.949,0,72.1,"APSIM","5_63",5,6,3
2025,0,0,4.843,72.6,"APSIM","5_63",5,6,3
2026,7.263,0,0,72.3,"APSIM","5_63",5,6,3
2027,0,2.19,0,72.5,"APSIM","5_63",5,6,3
2028,0,0,3.923,72.8,"APSIM","5_63",5,6,3
2029,1.885,0,0,72.3,"APSIM","5_63",5,6,3
2030,0,2.818,0,72.4,"APSIM","5_63",5,6,3
2031,0,0,4.763,72.8,"APSIM","5_63",5,6,3
2032,4.766,0,0,72.5,"APSIM","5_63",5,6,3
2033,0,3.076,0,72.4,"APSIM","5_63",5,6,3
2034,0,0,5.005,72.6,"APSIM","5_63",5,6,3
2035,7.51,0,0,72.4,"APSIM","5_63",5,6,3
2036,0,2.609,0,72.5,"APSIM","5_63",5,6,3
2037,0,0,4.57,72.8,"APSIM","5_63",5,6,3
2038,5.043,0,0,72.3,"APSIM","5_63",5,6,3
2039,0,2.118,0,72.4,"APSIM","5_63",5,6,3
2040,0,0,4.161,72.6,"APSIM","5_63",5,6,3
2041,0,0,0,72.2,"APSIM","5_63",5,6,3
2042,0,2.134,0,72.3,"APSIM","5_63",5,6,3
2043,0,0,4.622,72.5,"APSIM","5_63",5,6,3
2044,0.074,0,0,72.3,"APSIM","5_63",5,6,3
2045,0,2.319,0,72.5,"APSIM","5_63",5,6,3
2046,0,0,4.882,72.8,"APSIM","5_63",5,6,3
2047,3.425,0,0,72.5,"APSIM","5_63",5,6,3
2048,0,2.916,0,72.7,"APSIM","5_63",5,6,3
2049,0,0,3.582,73.2,"APSIM","5_63",5,6,3
2050,0,0,0,72.7,"APSIM","5_63",5,6,3
