"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,6.807,0,0,28,"APSIM","1_52",1,5,2
1990,0,2.335,0,28,"APSIM","1_52",1,5,2
1991,7.625,0,0,28.8,"APSIM","1_52",1,5,2
1992,0,1.353,0,28.9,"APSIM","1_52",1,5,2
1993,7.855,0,0,29.5,"APSIM","1_52",1,5,2
1994,0,2.231,0,29.6,"APSIM","1_52",1,5,2
1995,0,0,4.242,30,"APSIM","1_52",1,5,2
1996,7.725,0,0,30.1,"APSIM","1_52",1,5,2
1997,0,1.623,0,30.4,"APSIM","1_52",1,5,2
1998,0,0,3.584,30.8,"APSIM","1_52",1,5,2
1999,7.636,0,0,30.6,"APSIM","1_52",1,5,2
2000,0,2.154,0,30.7,"APSIM","1_52",1,5,2
2001,0,0,5.102,31.2,"APSIM","1_52",1,5,2
2002,6.668,0,0,31.3,"APSIM","1_52",1,5,2
2003,0,2.145,0,31.5,"APSIM","1_52",1,5,2
2004,0,0,4.141,31.8,"APSIM","1_52",1,5,2
2005,5.652,0,0,31.7,"APSIM","1_52",1,5,2
2006,0,1.923,0,32,"APSIM","1_52",1,5,2
2007,0,0,4.032,32.2,"APSIM","1_52",1,5,2
2008,7.786,0,0,32.2,"APSIM","1_52",1,5,2
2009,0,2.641,0,32.3,"APSIM","1_52",1,5,2
2010,0,0,4.066,32.8,"APSIM","1_52",1,5,2
2011,8.049,0,0,32.7,"APSIM","1_52",1,5,2
2012,0,2.036,0,32.8,"APSIM","1_52",1,5,2
2013,0,0,3.135,33.1,"APSIM","1_52",1,5,2
2014,8.977,0,0,33.1,"APSIM","1_52",1,5,2
2015,0,3.215,0,33.2,"APSIM","1_52",1,5,2
2016,0,0,5.829,33.9,"APSIM","1_52",1,5,2
2017,8.856,0,0,33.8,"APSIM","1_52",1,5,2
2018,0,0.644,0,34,"APSIM","1_52",1,5,2
2019,0,0,5.104,34.2,"APSIM","1_52",1,5,2
2020,7.435,0,0,34.3,"APSIM","1_52",1,5,2
2021,0,3.661,0,34.5,"APSIM","1_52",1,5,2
2022,0,0,3.423,34.4,"APSIM","1_52",1,5,2
2023,8.403,0,0,34.5,"APSIM","1_52",1,5,2
2024,0,2.244,0,34.7,"APSIM","1_52",1,5,2
2025,0,0,5.242,34.8,"APSIM","1_52",1,5,2
2026,8.604,0,0,35,"APSIM","1_52",1,5,2
2027,0,2.032,0,35.2,"APSIM","1_52",1,5,2
2028,0,0,5.216,35.6,"APSIM","1_52",1,5,2
2029,7.697,0,0,35.6,"APSIM","1_52",1,5,2
2030,0,3.335,0,35.8,"APSIM","1_52",1,5,2
2031,0,0,3.909,36,"APSIM","1_52",1,5,2
2032,9.441,0,0,36,"APSIM","1_52",1,5,2
2033,0,2.146,0,36.1,"APSIM","1_52",1,5,2
2034,0,0,4.769,36.3,"APSIM","1_52",1,5,2
2035,6.319,0,0,36.3,"APSIM","1_52",1,5,2
2036,0,2.091,0,36.5,"APSIM","1_52",1,5,2
2037,0,0,4.386,36.8,"APSIM","1_52",1,5,2
2038,9.14,0,0,36.8,"APSIM","1_52",1,5,2
2039,0,2.919,0,36.9,"APSIM","1_52",1,5,2
2040,0,0,4.175,37.3,"APSIM","1_52",1,5,2
2041,9.062,0,0,37.3,"APSIM","1_52",1,5,2
2042,0,2.12,0,37.5,"APSIM","1_52",1,5,2
2043,0,0,4.858,38,"APSIM","1_52",1,5,2
2044,8.511,0,0,37.9,"APSIM","1_52",1,5,2
2045,0,2.169,0,38,"APSIM","1_52",1,5,2
2046,0,0,4.641,38.1,"APSIM","1_52",1,5,2
2047,8.361,0,0,38.2,"APSIM","1_52",1,5,2
2048,0,2.491,0,38.3,"APSIM","1_52",1,5,2
2049,0,0,3.523,38.8,"APSIM","1_52",1,5,2
2050,8.923,0,0,38.6,"APSIM","1_52",1,5,2
