'KBS Maize 1870'
0	0	1
0	0	1
0	0	1
0	0	1
0.09505	0	0
0.20487	0	1
0.26682	0	1
0.16229	0	1
0.10636	0	1
0.02774	0	1
0	0	1
0	0	1
