'KBS equilibrium (tallgrass prairie ecosystem)- based on 2.9 Mg C/ha-1 annually for 59 Mg ha-1 in top 25 cm'
0.06	0	1
0.06	0	1
0.06	0	1
0.23	0	1
0.19	0	1
0.19	0	1
0.06	0	1
0.06	0	1
0.75	0	1
0.75	0	1
0.75	0	1
0.06	0	1
